MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
2198.json	org.eclipse.jgit.transport.HttpAuthMethod.Digest.KD(java.lang.String, java.lang.String)	null	org.eclipse.jgit.transport.HttpAuthMethod.Digest.configureRequest(org.eclipse.jgit.transport.http.HttpConnection)	true	2813
4466.json	org.eclipse.jgit.internal.storage.file.UnpackedObjectCache.add(org.eclipse.jgit.lib.AnyObjectId)	4741.json,4746.json,4751.json	org.eclipse.jgit.internal.storage.file.ObjectDirectory.openLooseObject(org.eclipse.jgit.internal.storage.file.WindowCursor, org.eclipse.jgit.lib.AnyObjectId),org.eclipse.jgit.internal.storage.file.ObjectDirectory.getLooseObjectSize(org.eclipse.jgit.internal.storage.file.WindowCursor, org.eclipse.jgit.lib.AnyObjectId),org.eclipse.jgit.internal.storage.file.ObjectDirectory.insertUnpackedObject(java.io.File, org.eclipse.jgit.lib.ObjectId, boolean)	true	2833
4986.json	org.eclipse.jgit.internal.storage.reftree.RefTreeUpdate.translate(org.eclipse.jgit.transport.ReceiveCommand.Result, org.eclipse.jgit.lib.RefUpdate.Result)	4985.json,4918.json	org.eclipse.jgit.internal.storage.reftree.RefTreeUpdate.run(org.eclipse.jgit.lib.Ref, org.eclipse.jgit.lib.RefUpdate.Result),org.eclipse.jgit.internal.storage.reftree.RefTreeRename.doRename()	true	880
3475.json	org.eclipse.jgit.internal.storage.dfs.InMemoryRepository.Out.getData()	3469.json,3470.json,3474.json	org.eclipse.jgit.internal.storage.dfs.InMemoryRepository.MemObjDatabase.Anonymous-65ad237f-66dc-4ef5-8caf-cf364ea6a76d.flush(),org.eclipse.jgit.internal.storage.dfs.InMemoryRepository.MemObjDatabase.writeFile(org.eclipse.jgit.internal.storage.dfs.DfsPackDescription, org.eclipse.jgit.internal.storage.pack.PackExt),org.eclipse.jgit.internal.storage.dfs.InMemoryRepository.Out.read(long, java.nio.ByteBuffer)	true	2410
8894.json	org.eclipse.jgit.lib.Config.notifyUponTransientChanges()	8908.json	org.eclipse.jgit.lib.Config.setStringList(java.lang.String, java.lang.String, java.lang.String, java.util.List<java.lang.String>)	true	2852
6589.json	org.eclipse.jgit.diff.DiffFormatter.writeAddedLine(org.eclipse.jgit.diff.RawText, int)	6586.json	org.eclipse.jgit.diff.DiffFormatter.format(org.eclipse.jgit.diff.EditList, org.eclipse.jgit.diff.RawText, org.eclipse.jgit.diff.RawText)	true	2920
19.json	org.eclipse.jgit.awtui.CommitGraphPane.GraphCellRender.getTableCellRendererComponent(javax.swing.JTable, java.lang.Object, boolean, boolean, int, int)	noCall	noCall	true	3176
272.json	org.eclipse.jgit.pgm.Show.show(org.eclipse.jgit.revwalk.RevWalk, org.eclipse.jgit.revwalk.RevCommit)	269.json	org.eclipse.jgit.pgm.Show.run()	true	2154
2511.json	org.eclipse.jgit.transport.TransportAmazonS3.DatabaseS3.resolveKey(java.lang.String)	2518.json,2517.json,2521.json,2516.json,2514.json,2515.json,2519.json	org.eclipse.jgit.transport.TransportAmazonS3.DatabaseS3.writeFile(java.lang.String, org.eclipse.jgit.lib.ProgressMonitor, java.lang.String),org.eclipse.jgit.transport.TransportAmazonS3.DatabaseS3.deleteFile(java.lang.String),org.eclipse.jgit.transport.TransportAmazonS3.DatabaseS3.readLooseRefs(java.util.TreeMap<java.lang.String, org.eclipse.jgit.lib.Ref>),org.eclipse.jgit.transport.TransportAmazonS3.DatabaseS3.open(java.lang.String),org.eclipse.jgit.transport.TransportAmazonS3.DatabaseS3.openAlternate(java.lang.String),org.eclipse.jgit.transport.TransportAmazonS3.DatabaseS3.getPackNames(),org.eclipse.jgit.transport.TransportAmazonS3.DatabaseS3.writeFile(java.lang.String, byte[])	true	3176
3805.json	org.eclipse.jgit.internal.storage.dfs.DfsPackFile.readFully(long, byte[], int, int, org.eclipse.jgit.internal.storage.dfs.DfsReader)	3806.json,3809.json,3803.json,3811.json,3812.json	org.eclipse.jgit.internal.storage.dfs.DfsPackFile.load(org.eclipse.jgit.internal.storage.dfs.DfsReader, long),org.eclipse.jgit.internal.storage.dfs.DfsPackFile.getObjectType(org.eclipse.jgit.internal.storage.dfs.DfsReader, long),org.eclipse.jgit.internal.storage.dfs.DfsPackFile.copyAsIs(org.eclipse.jgit.internal.storage.pack.PackOutputStream, org.eclipse.jgit.internal.storage.dfs.DfsObjectToPack, boolean, org.eclipse.jgit.internal.storage.dfs.DfsReader),org.eclipse.jgit.internal.storage.dfs.DfsPackFile.getObjectSize(org.eclipse.jgit.internal.storage.dfs.DfsReader, long),org.eclipse.jgit.internal.storage.dfs.DfsPackFile.representation(org.eclipse.jgit.internal.storage.dfs.DfsObjectRepresentation, long, org.eclipse.jgit.internal.storage.dfs.DfsReader, org.eclipse.jgit.internal.storage.file.PackReverseIndex)	true	2410
1722.json	org.eclipse.jgit.transport.URIish.getPort()	null,1806.json,null,null,1883.json,null,null,null,null,null,null,null,1728.json,null,2152.json,null,null,null,10153.json,null,null,null,2151.json,null,null,2298.json,1724.json,null,null,null,null,null,null,null,null,null,null,2236.json,null,1495.json,null,1725.json,null,1820.json,null	org.eclipse.jgit.transport.URIishTest.testSshProtoWithUserPassAndPort(),org.eclipse.jgit.transport.TransportLocal.Anonymous-a49d8848-e668-442f-9e98-b53c1e9118f2.canHandle(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.lib.Repository, java.lang.String),org.eclipse.jgit.transport.URIishTest.testGitProtoWindowsPort(),org.eclipse.jgit.transport.URIishTest.testFileProtoWindowsWithHostAndEmptyPortIsAmbiguous(),org.eclipse.jgit.transport.TransportGitSsh.ExtSession.exec(java.lang.String, int),org.eclipse.jgit.transport.URIishTest.testGitWithUserHome(),org.eclipse.jgit.transport.URIishTest.testGitProtoWindows(),org.eclipse.jgit.transport.URIishTest.testFileWithUserHome(),org.eclipse.jgit.transport.URIishTest.testUserPasswordAndPort(),org.eclipse.jgit.transport.URIishTest.testGitSshProto(),org.eclipse.jgit.transport.URIishTest.testSshProtoWithADUserPassAndPort(),org.eclipse.jgit.transport.URIishTest.testScpStyleWithoutUserAbsolutePath(),org.eclipse.jgit.transport.URIish.format(boolean, boolean),org.eclipse.jgit.transport.URIishTest.testSshProtoWithEmailUserPassAndPort(),org.eclipse.jgit.transport.TransportGitAnon.service(java.lang.String, org.eclipse.jgit.transport.PacketLineOut),org.eclipse.jgit.transport.JschConfigSessionFactoryTest.createSession(java.lang.String),org.eclipse.jgit.transport.URIishTest.testSshProtoWithEscapedADUserPassAndPort(),org.eclipse.jgit.transport.URIishTest.testSshProtoHostWithEmptyPortAndPath(),org.eclipse.jgit.transport.JschConfigSessionFactory.getSession(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.transport.CredentialsProvider, org.eclipse.jgit.util.FS, int),org.eclipse.jgit.transport.URIishTest.testSshGitProto(),org.eclipse.jgit.transport.URIishTest.testFileProtoWindows(),org.eclipse.jgit.transport.URIishTest.testGitProtoUnixPort(),org.eclipse.jgit.transport.TransportGitAnon.openConnection(),org.eclipse.jgit.transport.URIishTest.testSshProtoWithEmailUserAndPort(),org.eclipse.jgit.transport.URIishTest.testSshProtoHostWithPort(),org.eclipse.jgit.transport.TransportProtocol.canHandle(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.lib.Repository, java.lang.String),org.eclipse.jgit.transport.URIish.hashCode(),org.eclipse.jgit.transport.URIishTest.testFileProtoWindowsWithHostAndPort(),org.eclipse.jgit.transport.URIishTest.testSshProtoHostOnly(),org.eclipse.jgit.transport.URIishTest.testSshProtoWithUserAndPort(),org.eclipse.jgit.transport.URIishTest.testGetSet(),org.eclipse.jgit.transport.URIishTest.testScpStyleWithUser(),org.eclipse.jgit.transport.URIishTest.testScpStyleWithoutUserRelativePath(),org.eclipse.jgit.transport.URIishTest.testSshProtoHostWithAuthentication(),org.eclipse.jgit.transport.URIishTest.testFileProtocol(),org.eclipse.jgit.transport.URIishTest.testFileWithNoneUserHomeWithTilde(),org.eclipse.jgit.transport.URIishTest.testPathSeparator(),org.eclipse.jgit.transport.TransportHttp.updateSslVerify(org.eclipse.jgit.lib.StoredConfig, boolean),org.eclipse.jgit.transport.URIishTest.testFileProtoWindowsWithHost(),org.eclipse.jgit.transport.HttpConfig.findMatch(java.util.Set<java.lang.String>, org.eclipse.jgit.transport.URIish),org.eclipse.jgit.transport.URIishTest.testSshProto(),org.eclipse.jgit.transport.URIish.equals(java.lang.Object),org.eclipse.jgit.transport.URIishTest.testScpStyleNoURIDecoding(),org.eclipse.jgit.transport.TransportBundleFile.Anonymous-37003517-7d13-4847-bceb-9184f6ac9014.canHandle(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.lib.Repository, java.lang.String),org.eclipse.jgit.transport.URIishTest.testURIEncodeDecode()	true	3176
1718.json	org.eclipse.jgit.transport.URIish.getUser()	null,2186.json,1806.json,null,1883.json,null,null,null,null,1728.json,null,null,null,10153.json,null,null,2298.json,1724.json,null,null,null,null,null,null,null,null,2506.json,null,1495.json,null,1725.json,1820.json,null	org.eclipse.jgit.transport.URIishTest.testSshProtoWithUserPassAndPort(),org.eclipse.jgit.transport.HttpAuthMethod.authorize(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.transport.CredentialsProvider),org.eclipse.jgit.transport.TransportLocal.Anonymous-a49d8848-e668-442f-9e98-b53c1e9118f2.canHandle(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.lib.Repository, java.lang.String),org.eclipse.jgit.transport.URIishTest.testFileProtoWindowsWithHostAndEmptyPortIsAmbiguous(),org.eclipse.jgit.transport.TransportGitSsh.ExtSession.exec(java.lang.String, int),org.eclipse.jgit.transport.URIishTest.testGitWithUserHome(),org.eclipse.jgit.transport.URIishTest.testFileWithUserHome(),org.eclipse.jgit.transport.URIishTest.testUserPasswordAndPort(),org.eclipse.jgit.transport.URIishTest.testSshProtoWithADUserPassAndPort(),org.eclipse.jgit.transport.URIish.format(boolean, boolean),org.eclipse.jgit.transport.URIishTest.testSshProtoWithEmailUserPassAndPort(),org.eclipse.jgit.transport.JschConfigSessionFactoryTest.createSession(java.lang.String),org.eclipse.jgit.transport.URIishTest.testSshProtoWithEscapedADUserPassAndPort(),org.eclipse.jgit.transport.JschConfigSessionFactory.getSession(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.transport.CredentialsProvider, org.eclipse.jgit.util.FS, int),org.eclipse.jgit.transport.URIishTest.testFileProtoWindows(),org.eclipse.jgit.transport.URIishTest.testSshProtoWithEmailUserAndPort(),org.eclipse.jgit.transport.TransportProtocol.canHandle(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.lib.Repository, java.lang.String),org.eclipse.jgit.transport.URIish.hashCode(),org.eclipse.jgit.transport.URIishTest.testFileProtoWindowsWithHostAndPort(),org.eclipse.jgit.transport.URIishTest.testSshProtoWithUserAndPort(),org.eclipse.jgit.transport.URIishTest.testGetSet(),org.eclipse.jgit.transport.URIishTest.testScpStyleWithUser(),org.eclipse.jgit.transport.URIishTest.testSshProtoHostWithAuthentication(),org.eclipse.jgit.transport.URIishTest.testFileProtocol(),org.eclipse.jgit.transport.URIishTest.testFileWithNoneUserHomeWithTilde(),org.eclipse.jgit.transport.URIishTest.testPathSeparator(),org.eclipse.jgit.transport.TransportAmazonS3.loadProperties(),org.eclipse.jgit.transport.URIishTest.testFileProtoWindowsWithHost(),org.eclipse.jgit.transport.HttpConfig.findMatch(java.util.Set<java.lang.String>, org.eclipse.jgit.transport.URIish),org.eclipse.jgit.transport.URIishTest.testALot(),org.eclipse.jgit.transport.URIish.equals(java.lang.Object),org.eclipse.jgit.transport.TransportBundleFile.Anonymous-37003517-7d13-4847-bceb-9184f6ac9014.canHandle(org.eclipse.jgit.transport.URIish, org.eclipse.jgit.lib.Repository, java.lang.String),org.eclipse.jgit.transport.URIishTest.testURIEncodeDecode()	true	3176
4891.json	org.eclipse.jgit.internal.storage.file.LocalCachedPack.getObjectCount()	noCall	noCall	true	2683
5680.json	org.eclipse.jgit.revwalk.FIFORevQueue.next()	5536.json,5809.json,null,5577.json,null,null,5400.json,7502.json,5644.json,null	org.eclipse.jgit.revwalk.RevCommit.slowCarryFlags(org.eclipse.jgit.revwalk.FIFORevQueue, int),org.eclipse.jgit.revwalk.TopoSortGenerator.next(),org.eclipse.jgit.revwalk.FIFORevQueueTest.testUnpopAtFront(),org.eclipse.jgit.revwalk.DelayRevQueue.next(),org.eclipse.jgit.revwalk.FIFORevQueueTest.testCloneEmpty(),org.eclipse.jgit.revwalk.FIFORevQueueTest.testAddLargeBlocks(),org.eclipse.jgit.revwalk.RevWalk.reset(int),org.eclipse.jgit.api.NameRevCommand.call(),org.eclipse.jgit.revwalk.DepthGenerator.next(),org.eclipse.jgit.revwalk.BoundaryGenerator.InitialGenerator.next()	true	3176
357.json	org.eclipse.jgit.pgm.Init.requiresRepository()	noCall	noCall	true	3176
7400.json	org.eclipse.jgit.api.RebaseCommand.autoStash()	7399.json	org.eclipse.jgit.api.RebaseCommand.call()	true	1648
6260.json	org.eclipse.jgit.gitrepo.RepoProject.setUrl(java.lang.String)	6318.json	org.eclipse.jgit.gitrepo.ManifestParser.endDocument()	true	1115
2921.json	org.eclipse.jgit.internal.fsck.FsckPackParser.onEndWholeObject(org.eclipse.jgit.transport.PackedObjectInfo)	noCall	noCall	true	319
8155.json	org.eclipse.jgit.util.io.AutoLFInputStream.fillBuffer()	8152.json	org.eclipse.jgit.util.io.AutoLFInputStream.read(byte[], int, int)	true	2851
2401.json	org.eclipse.jgit.transport.PackParser.removeBaseById(org.eclipse.jgit.lib.AnyObjectId)	2403.json	org.eclipse.jgit.transport.PackParser.firstChildOf(org.eclipse.jgit.transport.PackedObjectInfo)	true	3176
7913.json	org.eclipse.jgit.submodule.SubmoduleWalk.getConfigUrl()	7266.json,null,null,null,null,null,null,6862.json,null,null,null,null,null,null,null,null,6835.json,null,null,null,null,null,7227.json,null	org.eclipse.jgit.api.SubmoduleUpdateCommand.call(),org.eclipse.jgit.submodule.SubmoduleSyncTest.repositoryWithSubmodule(),org.eclipse.jgit.submodule.SubmoduleWalkTest.treeIdWithGitmodules(),org.eclipse.jgit.api.CommitCommandTest.commitSubmoduleUpdate(),org.eclipse.jgit.submodule.SubmoduleWalkTest.testTreeIteratorWithGitmodulesNameNotPath(),org.eclipse.jgit.submodule.SubmoduleInitTest.resolveTwoLevelHigherRelativeUrl(),org.eclipse.jgit.submodule.SubmoduleInitTest.resolveInvalidParentUrl(),org.eclipse.jgit.api.SubmoduleStatusCommand.getStatus(org.eclipse.jgit.submodule.SubmoduleWalk),org.eclipse.jgit.submodule.SubmoduleWalkTest.repositoryWithNestedSubmodule(),org.eclipse.jgit.submodule.SubmoduleWalkTest.testTreeIteratorWithGitmodules(),org.eclipse.jgit.submodule.SubmoduleWalkTest.repositoryWithRootLevelSubmodule(),org.eclipse.jgit.submodule.SubmoduleWalkTest.indexWithGitmodules(),org.eclipse.jgit.submodule.SubmoduleInitTest.resolveOneLevelHigherRelativeUrl(),org.eclipse.jgit.submodule.SubmoduleWalkTest.repositoryWithRootLevelSubmoduleRelativeRef(),org.eclipse.jgit.submodule.SubmoduleAddTest.addSubmodule(),org.eclipse.jgit.submodule.SubmoduleAddTest.addSubmoduleWithRelativeUri(),org.eclipse.jgit.api.FetchCommand.fetchSubmodules(org.eclipse.jgit.transport.FetchResult),org.eclipse.jgit.api.CommitCommandTest.commitNewSubmodule(),org.eclipse.jgit.submodule.SubmoduleWalkTest.repositoryWithRootLevelSubmoduleAbsoluteRef(),org.eclipse.jgit.submodule.SubmoduleInitTest.repositoryWithUninitializedModule(),org.eclipse.jgit.submodule.SubmoduleInitTest.resolveSameLevelRelativeUrl(),org.eclipse.jgit.submodule.SubmoduleInitTest.resolveWorkingDirectoryRelativeUrl(),org.eclipse.jgit.api.SubmoduleInitCommand.call(),org.eclipse.jgit.submodule.SubmoduleSyncTest.repositoryWithRelativeUriSubmodule()	true	2355
9258.json	org.eclipse.jgit.lib.internal.WorkQueue.Anonymous-66a2b465-5600-4b5a-8689-7b6edf69dc86.newThread(java.lang.Runnable)	noCall	noCall	true	2658
5133.json	org.eclipse.jgit.internal.storage.pack.PackWriter.writeDeltaObjectDeflate(org.eclipse.jgit.internal.storage.pack.PackOutputStream, org.eclipse.jgit.internal.storage.pack.ObjectToPack)	5130.json	org.eclipse.jgit.internal.storage.pack.PackWriter.writeObjectImpl(org.eclipse.jgit.internal.storage.pack.PackOutputStream, org.eclipse.jgit.internal.storage.pack.ObjectToPack)	true	2893
6484.json	org.eclipse.jgit.diff.MyersDiff.MiddleEdit.initialize(int, int, int, int)	6482.json	org.eclipse.jgit.diff.MyersDiff.calculateEdits(org.eclipse.jgit.diff.Edit)	true	3169
3155.json	org.eclipse.jgit.internal.storage.reftable.ReftableConfig.setIndexObjects(boolean)	null,135.json,null,3068.json,null	org.eclipse.jgit.internal.storage.reftable.ReftableTest.estimateCurrentBytesWithIndex(),org.eclipse.jgit.pgm.debug.WriteReftable.run(),org.eclipse.jgit.internal.storage.dfs.InMemoryRepository.MemRefDatabase.getReftableConfig(),org.eclipse.jgit.internal.storage.reftable.Reftable.from(java.util.Collection<org.eclipse.jgit.lib.Ref>),org.eclipse.jgit.internal.storage.reftable.ReftableTest.estimateCurrentBytesOneRef()	true	297
5142.json	org.eclipse.jgit.internal.storage.pack.PackWriter.addObject(org.eclipse.jgit.revwalk.RevObject)	3375.json,null,5096.json,null,null,null	org.eclipse.jgit.internal.storage.dfs.DfsGarbageCollector.packGarbage(org.eclipse.jgit.lib.ProgressMonitor),org.eclipse.jgit.internal.storage.file.ConcurrentRepackTest.testObjectMovedWithinPack(),org.eclipse.jgit.internal.storage.pack.PackWriter.preparePack(java.util.Iterator<org.eclipse.jgit.revwalk.RevObject>),org.eclipse.jgit.internal.storage.file.ConcurrentRepackTest.pack(org.eclipse.jgit.lib.Repository, org.eclipse.jgit.revwalk.RevObject...),org.eclipse.jgit.internal.storage.dfs.DfsPackCompactor.addObjectsToPack(org.eclipse.jgit.internal.storage.pack.PackWriter, org.eclipse.jgit.internal.storage.dfs.DfsReader, org.eclipse.jgit.lib.ProgressMonitor),org.eclipse.jgit.transport.UploadPack.sendPack(boolean, org.eclipse.jgit.storage.pack.PackStatistics.Accumulator, java.util.Collection<org.eclipse.jgit.lib.Ref>, java.util.List<org.eclipse.jgit.lib.ObjectId>)	true	3176
7616.json	org.eclipse.jgit.treewalk.TreeWalk.pathOf(byte[], int, int)	7824.json,7856.json,7855.json	org.eclipse.jgit.treewalk.WorkingTreeIterator.isEntryIgnored(int, int),org.eclipse.jgit.treewalk.WorkingTreeIterator.isDirectoryIgnored(java.lang.String, java.lang.String),org.eclipse.jgit.treewalk.WorkingTreeIterator.isDirectoryIgnored(java.lang.String)	true	2881
9865.json	org.eclipse.jgit.lfs.LfsPointer.compareTo(org.eclipse.jgit.lfs.LfsPointer)	noCall	noCall	true	102
1645.json	org.eclipse.jgit.transport.DaemonClient.getRemoteAddress()	null	org.eclipse.jgit.transport.Daemon.Anonymous-5c6dde27-6f03-413e-abe5-3ff82e0f92a7.create(org.eclipse.jgit.transport.DaemonClient, org.eclipse.jgit.lib.Repository)	true	3176
4285.json	org.eclipse.jgit.internal.storage.file.WindowCache.isFull()	4292.json	org.eclipse.jgit.internal.storage.file.WindowCache.evict()	true	3176
5496.json	org.eclipse.jgit.revwalk.ObjectWalk.getPathHashCode()	5139.json	org.eclipse.jgit.internal.storage.pack.PackWriter.findObjectsToPack(org.eclipse.jgit.lib.ProgressMonitor, org.eclipse.jgit.revwalk.ObjectWalk, java.util.Set<? extends org.eclipse.jgit.lib.ObjectId>, java.util.Set<? extends org.eclipse.jgit.lib.ObjectId>, java.util.Set<? extends org.eclipse.jgit.lib.ObjectId>)	true	2893
8821.json	org.eclipse.jgit.lib.ConfigSnapshot.CaseFoldingSet.Anonymous-a784fc90-f70b-43cf-92b9-c566da4fc4d7.next()	noCall	noCall	true	2260
1753.json	org.eclipse.jgit.transport.SideBandProgressMonitor.onUpdate(java.lang.String, int)	noCall	noCall	true	2658
7657.json	org.eclipse.jgit.treewalk.AbstractTreeIterator.getName(byte[], int)	1158.json,null	org.eclipse.jgit.notes.NoteParser.storeNonNote(),org.eclipse.jgit.treewalk.AbstractTreeIteratorTest.testEntryPath()	true	3176
9347.json	org.eclipse.jgit.lib.ObjectId.fromRaw(byte[])	3806.json,null,null,null,6735.json,4017.json,3812.json,3974.json,null,null,null,3809.json,4139.json,4719.json,4143.json,6091.json,10399.json,4140.json,5106.json,null,null,null,4146.json,null,null,null,3971.json,null,null,null,null,8940.json,10429.json	org.eclipse.jgit.internal.storage.dfs.DfsPackFile.load(org.eclipse.jgit.internal.storage.dfs.DfsReader, long),org.eclipse.jgit.util.sha1.SHA1Test.test0(),org.eclipse.jgit.util.sha1.SHA1Test.test1(),org.eclipse.jgit.util.sha1.SHA1Test.test2(),org.eclipse.jgit.diff.PatchIdDiffFormatter.getCalulatedPatchId(),org.eclipse.jgit.internal.storage.file.PackInserter.computeName(java.util.List<org.eclipse.jgit.transport.PackedObjectInfo>),org.eclipse.jgit.internal.storage.dfs.DfsPackFile.representation(org.eclipse.jgit.internal.storage.dfs.DfsObjectRepresentation, long, org.eclipse.jgit.internal.storage.dfs.DfsReader, org.eclipse.jgit.internal.storage.file.PackReverseIndex),org.eclipse.jgit.internal.storage.file.RefDirectory.Anonymous-a2a1a12f-e392-4359-b247-74aa7e5d6817.writeFile(java.lang.String, byte[]),org.eclipse.jgit.treewalk.EmptyTreeIteratorTest.testEntryObjectId(),org.eclipse.jgit.util.sha1.SHA1Test.shatteredCollision(),org.eclipse.jgit.treewalk.EmptyTreeIteratorTest.testNextDoesNothing(),org.eclipse.jgit.internal.storage.dfs.DfsPackFile.getObjectType(org.eclipse.jgit.internal.storage.dfs.DfsReader, long),org.eclipse.jgit.internal.storage.file.PackFile.onOpenPack(),org.eclipse.jgit.internal.storage.file.ObjectDirectoryPackParser.renameAndOpenPack(java.lang.String),org.eclipse.jgit.internal.storage.file.PackFile.getObjectType(org.eclipse.jgit.internal.storage.file.WindowCursor, long),org.eclipse.jgit.storage.file.FileBasedConfig.hash(byte[]),org.eclipse.jgit.http.server.ServletUtils.etag(byte[]),org.eclipse.jgit.internal.storage.file.PackFile.load(org.eclipse.jgit.internal.storage.file.WindowCursor, long),org.eclipse.jgit.internal.storage.pack.PackWriter.computeName(),org.eclipse.jgit.treewalk.EmptyTreeIteratorTest.testBackDoesNothing(),org.eclipse.jgit.internal.storage.reftable.MergedReftableTest.id(int),org.eclipse.jgit.internal.storage.file.RefDirectory.commitPackedRefs(org.eclipse.jgit.internal.storage.file.LockFile, org.eclipse.jgit.util.RefList<org.eclipse.jgit.lib.Ref>, org.eclipse.jgit.internal.storage.file.RefDirectory.PackedRefList, boolean),org.eclipse.jgit.internal.storage.file.PackFile.representation(org.eclipse.jgit.internal.storage.file.WindowCursor, org.eclipse.jgit.lib.AnyObjectId),org.eclipse.jgit.lib.ObjectIdTest.testGetByte(),org.eclipse.jgit.junit.TestRepository.assertHash(org.eclipse.jgit.revwalk.RevObject, byte[]),org.eclipse.jgit.internal.storage.file.AbbreviationTest.testAbbreviateIsActuallyUnique(),org.eclipse.jgit.internal.storage.file.RefDirectory.readPackedRefs(),org.eclipse.jgit.treewalk.FileTreeIteratorTest.testComputeFileObjectId(),org.eclipse.jgit.internal.storage.reftable.ReftableTest.id(int),org.eclipse.jgit.lib.ObjectIdTest.testSetByte(),org.eclipse.jgit.internal.storage.reftable.ReftableCompactorTest.id(int),org.eclipse.jgit.lib.ObjectIdSerializer.readWithoutMarker(java.io.InputStream),org.eclipse.jgit.http.server.FileSender.getTailChecksum()	true	3176
4513.json	org.eclipse.jgit.internal.storage.file.PackIndexV2.getObjectId(long)	noCall	noCall	true	3176
10288.json	org.eclipse.jgit.http.server.glue.MetaFilter.Anonymous-da4bd7d7-e372-481c-8c3a-57bcc3ab39d2.add(java.lang.Object)	noCall	noCall	true	3070
1171.json	org.eclipse.jgit.notes.LeafBucket.writeTree(org.eclipse.jgit.lib.ObjectInserter)	1226.json	org.eclipse.jgit.notes.NoteMapMerger.write(org.eclipse.jgit.notes.NonNoteEntry)	true	2766
5122.json	org.eclipse.jgit.internal.storage.pack.PackWriter.reselectNonDelta(org.eclipse.jgit.internal.storage.pack.ObjectToPack)	5130.json,5119.json	org.eclipse.jgit.internal.storage.pack.PackWriter.writeObjectImpl(org.eclipse.jgit.internal.storage.pack.PackOutputStream, org.eclipse.jgit.internal.storage.pack.ObjectToPack),org.eclipse.jgit.internal.storage.pack.PackWriter.cutDeltaChains(org.eclipse.jgit.util.BlockList<org.eclipse.jgit.internal.storage.pack.ObjectToPack>)	true	1892
4451.json	org.eclipse.jgit.internal.storage.file.CachedObjectDirectory.selectObjectRepresentation(org.eclipse.jgit.internal.storage.pack.PackWriter, org.eclipse.jgit.internal.storage.pack.ObjectToPack, org.eclipse.jgit.internal.storage.file.WindowCursor)	noCall	noCall	true	2906
2446.json	org.eclipse.jgit.transport.PackParser.DeltaChain.add(org.eclipse.jgit.transport.PackParser.UnresolvedDelta)	2409.json	org.eclipse.jgit.transport.PackParser.indexOneObject()	true	3176
5882.json	org.eclipse.jgit.dircache.DirCache.replace(org.eclipse.jgit.dircache.DirCacheEntry[], int)	5939.json	org.eclipse.jgit.dircache.BaseDirCacheEditor.replace()	true	3176
5221.json	org.eclipse.jgit.internal.storage.pack.ObjectToPack.wantWrite()	5245.json,5130.json	org.eclipse.jgit.internal.storage.pack.ObjectToPack.toString(),org.eclipse.jgit.internal.storage.pack.PackWriter.writeObjectImpl(org.eclipse.jgit.internal.storage.pack.PackOutputStream, org.eclipse.jgit.internal.storage.pack.ObjectToPack)	true	3176
3011.json	org.eclipse.jgit.transport.OpenSshConfig.HostEntry.substitute(java.lang.String, java.io.File)	10179.json	org.eclipse.jgit.transport.OpenSshConfig.lookup(java.lang.String)	true	289
6930.json	org.eclipse.jgit.api.PushCommand.setDryRun(boolean)	122.json	org.eclipse.jgit.pgm.Push.run()	true	2805
3133.json	org.eclipse.jgit.internal.storage.dfs.DfsReftableDatabase.reader()	3251.json,3688.json,3687.json,3689.json	org.eclipse.jgit.internal.storage.dfs.ReftableBatchRefUpdate.execute(org.eclipse.jgit.revwalk.RevWalk, org.eclipse.jgit.lib.ProgressMonitor, java.util.List<java.lang.String>),org.eclipse.jgit.internal.storage.dfs.DfsReftableDatabase.exactRef(java.lang.String),org.eclipse.jgit.internal.storage.dfs.DfsReftableDatabase.isNameConflicting(java.lang.String),org.eclipse.jgit.internal.storage.dfs.DfsReftableDatabase.getRefs(java.lang.String)	true	235
3681.json	org.eclipse.jgit.internal.storage.dfs.DfsReftableDatabase.performsAtomicTransactions()	noCall	noCall	true	235
6631.json	org.eclipse.jgit.diff.SimilarityIndex.common(long[], int, long[], int)	6630.json	org.eclipse.jgit.diff.SimilarityIndex.common(org.eclipse.jgit.diff.SimilarityIndex, org.eclipse.jgit.diff.SimilarityIndex)	true	2899
3704.json	org.eclipse.jgit.internal.storage.dfs.DfsReaderIoStats.getReadBitmapIndexCount()	noCall	noCall	true	387
