MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
10125.json	org.apache.wicket.devutils.debugbar.DebugBar.contentSection(java.lang.String, boolean)	noCall	noCall	true	2094
7624.json	org.apache.wicket.MarkupContainer.onEnabledStateChanged()	noCall	noCall	true	2832
262.json	org.apache.wicket.request.Response.getOutputStream()	2812.json,2914.json,null,2740.json,2741.json,null	org.apache.wicket.request.resource.ResourceStreamResource.newResourceResponse(org.apache.wicket.request.resource.IResource.Attributes),org.apache.wicket.request.resource.PartWriterCallback.writeData(org.apache.wicket.request.resource.IResource.Attributes),org.apache.wicket.request.resource.ResourceStreamResource.Anonymous-dc6b9509-94a3-4ed8-bb07-b2e211cd37d4.writeData(org.apache.wicket.request.resource.IResource.Attributes),org.apache.wicket.request.resource.ContextRelativeResource.Anonymous-ba32abf7-ef46-4ba8-836d-064f146c4a3b.writeData(org.apache.wicket.request.resource.IResource.Attributes),org.apache.wicket.request.resource.ContextRelativeResource.newResourceResponse(org.apache.wicket.request.resource.IResource.Attributes),org.apache.wicket.request.resource.AbstractResource.WriteCallback.writeStream(org.apache.wicket.request.resource.IResource.Attributes, java.io.InputStream)	true	2385
5364.json	org.apache.wicket.core.util.objects.checker.CheckingObjectOutputStream.close()	noCall	noCall	true	4276
5113.json	org.apache.wicket.core.request.handler.RenderPageRequestHandler.respond(org.apache.wicket.request.IRequestCycle)	noCall	noCall	true	3153
44.json	org.apache.wicket.request.Url.getProtocol()	315.json,null,319.json,null,3722.json,13.json,null,322.json	org.apache.wicket.request.UrlRenderer.renderUrl(org.apache.wicket.request.Url),org.apache.wicket.request.handler.render.WebPageRenderer.shouldRenderPageAndWriteResponse(org.apache.wicket.request.cycle.RequestCycle, org.apache.wicket.request.Url, org.apache.wicket.request.Url),org.apache.wicket.request.UrlRenderer.resolveProtocol(org.apache.wicket.request.Url),org.apache.wicket.util.tester.BaseWicketTester.processRequest(org.apache.wicket.protocol.http.mock.MockHttpServletRequest, org.apache.wicket.request.IRequestHandler, boolean),org.apache.wicket.protocol.http.mock.MockHttpServletRequest.setUrl(org.apache.wicket.request.Url),org.apache.wicket.request.Url.isDataUrl(),org.apache.wicket.util.tester.BaseWicketTester.createOriginHeader(),org.apache.wicket.request.UrlRenderer.shouldRenderAsFull(org.apache.wicket.request.Url)	true	2665
5087.json	org.apache.wicket.core.request.handler.BookmarkableListenerRequestHandler.includeRenderCount()	4916.json	org.apache.wicket.core.request.mapper.AbstractBookmarkableMapper.mapHandler(org.apache.wicket.request.IRequestHandler)	true	764
2831.json	org.apache.wicket.request.resource.AbstractResource.ResourceResponse.setContentRange(java.lang.String)	noCall	noCall	true	1156
4459.json	org.apache.wicket.Component.urlFor(java.lang.Class<C>, org.apache.wicket.request.mapper.parameter.PageParameters)	699.json,5676.json,696.json	org.apache.wicket.examples.source.SourcesPage.FilesBrowser.Anonymous-91d93282-cad9-4773-b17b-60f04dbd968e.populateItem(org.apache.wicket.markup.html.list.ListItem<java.lang.String>),org.apache.wicket.markup.html.link.BookmarkablePageLink.getURL(),org.apache.wicket.examples.source.SourcesPage.FilesBrowser.Anonymous-097640dd-39df-41d2-b9ef-61bdeec7a195.getURL()	true	4880
1069.json	org.apache.wicket.examples.WicketExampleApplication.init()	1342.json,1360.json,540.json,391.json,370.json,1270.json,917.json,384.json,1406.json,1187.json,999.json,615.json,764.json,1237.json,1199.json,381.json,1370.json,413.json	org.apache.wicket.examples.library.LibraryApplication.init(),org.apache.wicket.examples.hellobrowser.HelloBrowserApplication.init(),org.apache.wicket.examples.stateless.StatelessApplication.init(),org.apache.wicket.examples.customresourceloading.CustomResourceLoadingApplication.init(),org.apache.wicket.examples.homepage.HomePageApplication.init(),org.apache.wicket.examples.niceurl.NiceUrlApplication.init(),org.apache.wicket.examples.ajax.builtin.AjaxApplication.init(),org.apache.wicket.examples.guice.GuiceApplication.init(),org.apache.wicket.examples.images.ImagesApplication.init(),org.apache.wicket.examples.authentication1.SignInApplication.init(),org.apache.wicket.examples.forminput.FormInputApplication.init(),org.apache.wicket.examples.compref.ComponentReferenceApplication.init(),org.apache.wicket.examples.ajax.prototype.PrototypeApplication.init(),org.apache.wicket.examples.requestmapper.RequestMapperApplication.init(),org.apache.wicket.examples.datetime.DateTimeApplication.init(),org.apache.wicket.examples.authentication2.SignIn2Application.init(),org.apache.wicket.examples.upload.UploadApplication.init(),org.apache.wicket.examples.linkomatic.LinkomaticApplication.init()	true	4492
7328.json	org.apache.wicket.markup.parser.filter.StyleAndScriptIdentifier.shouldProcess(org.apache.wicket.markup.ComponentTag)	7326.json	org.apache.wicket.markup.parser.filter.StyleAndScriptIdentifier.postProcess(org.apache.wicket.markup.Markup)	true	2287
4576.json	org.apache.wicket.validation.validator.AbstractRangeValidator.Mode.getVariation()	4570.json	org.apache.wicket.validation.validator.AbstractRangeValidator.validate(org.apache.wicket.validation.IValidatable<V>)	true	2385
2582.json	org.apache.wicket.ajax.markup.html.form.AjaxFallbackButton.onComponentTag(org.apache.wicket.markup.ComponentTag)	noCall	noCall	true	2132
6359.json	org.apache.wicket.markup.html.internal.Enclosure.Anonymous-ba9cd71d-342a-4125-80e5-43e187993aea.ignoreResolver(org.apache.wicket.markup.resolver.IComponentResolver)	noCall	noCall	true	2886
9773.json	org.apache.wicket.util.file.Folder.getFiles()	9783.json	org.apache.wicket.util.file.Folder.removeFiles()	true	4414
8608.json	org.apache.wicket.guice.GuiceProxyTargetLocator.equals(java.lang.Object)	noCall	noCall	true	1069
9727.json	org.apache.wicket.util.file.Files.copy(java.io.File, java.io.File)	noCall	noCall	true	2736
6491.json	org.apache.wicket.markup.html.panel.AbstractMarkupSourcingStrategy.renderHead(org.apache.wicket.Component, org.apache.wicket.markup.html.internal.HtmlHeaderContainer)	noCall	noCall	true	2694
351.json	org.apache.wicket.examples.hangman.Guess.Anonymous-041d6448-ee43-41f4-9f5f-7bde66d6081f.populateItem(org.apache.wicket.markup.html.list.ListItem<org.apache.wicket.examples.hangman.Letter>)	noCall	noCall	true	4818
6825.json	org.apache.wicket.markup.MarkupFragment.get(int)	6831.json,6835.json,6833.json	org.apache.wicket.markup.MarkupFragment.toString(boolean),org.apache.wicket.markup.MarkupFragment.iterator(),org.apache.wicket.markup.MarkupFragment.Anonymous-69883e96-bb1f-4ebe-9434-fdcda2959700.next()	true	3177
11389.json	org.apache.wicket.extensions.markup.html.captcha.CaptchaImageResource.getChallengeIdModel()	1397.json,1398.json	org.apache.wicket.examples.captcha.CaptchaForm.Anonymous-427b7e0d-e33b-41c7-911f-1cfeeef15171.render(),org.apache.wicket.examples.captcha.CaptchaForm.createCaptchaImageResource()	true	3525
8456.json	org.apache.wicket.protocol.ws.api.ServletRequestCopy.setAttribute(java.lang.String, java.lang.Object)	noCall	noCall	true	2170
7664.json	org.apache.wicket.util.cookies.CookieUtils.getSettings()	noCall	noCall	true	3179
8783.json	org.apache.wicket.util.parse.metapattern.MetaPattern.compile(int)	8779.json,8781.json	org.apache.wicket.util.parse.metapattern.MetaPattern.matcher(java.lang.CharSequence, int),org.apache.wicket.util.parse.metapattern.MetaPattern.pattern(int)	true	4908
10119.json	org.apache.wicket.devutils.debugbar.SessionSizeDebugPanel.Anonymous-2d3a1376-5473-4713-ba63-7099fb0996c5.getObject()	noCall	noCall	true	3346
5776.json	org.apache.wicket.markup.html.form.Form.onRequest()	noCall	noCall	true	4908
7054.json	org.apache.wicket.markup.ComponentTag.remove(java.lang.String)	2550.json,6090.json,5864.json,6237.json,5732.json,2635.json,2557.json,5616.json,5742.json,6365.json,5665.json,6007.json,6156.json,6042.json,5821.json	org.apache.wicket.ajax.markup.html.navigation.paging.AjaxPagingNavigationLink.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.form.AbstractCheckSelector.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.form.CheckBoxMultipleChoice.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.image.Image.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.form.CheckBox.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.ajax.markup.html.AjaxFallbackLink.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.ajax.markup.html.navigation.paging.AjaxPagingNavigationIncrementLink.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.link.AbstractLink.disableLink(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.form.RadioChoice.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.internal.InlineEnclosure.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.link.DisabledAttributeLinkBehavior.onComponentTag(org.apache.wicket.Component, org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.form.CheckGroup.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.form.FormComponentPanel.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.form.RadioGroup.onComponentTag(org.apache.wicket.markup.ComponentTag),org.apache.wicket.markup.html.form.Form.onComponentTag(org.apache.wicket.markup.ComponentTag)	true	4908
10801.json	org.apache.wicket.extensions.markup.html.form.DateTextField.getTextFormat()	noCall	noCall	true	4126
9110.json	org.apache.wicket.util.io.XmlReader.read(char[], int, int)	noCall	noCall	true	4487
2755.json	org.apache.wicket.request.resource.caching.version.MessageDigestResourceVersion.getVersionPattern()	noCall	noCall	true	1623
4861.json	org.apache.wicket.core.request.mapper.BufferedResponseMapper.getCompatibilityScore(org.apache.wicket.request.Request)	noCall	noCall	true	3153
10863.json	org.apache.wicket.extensions.markup.html.form.datetime.ZonedDateTimeField.getLocalDate(java.time.ZonedDateTime)	noCall	noCall	true	224
1881.json	org.apache.wicket.Application.Anonymous-f61c512c-b55c-48b9-9572-d99cfda17049.onDetach(org.apache.wicket.request.cycle.RequestCycle)	noCall	noCall	true	3010
3293.json	org.apache.wicket.protocol.http.ClientProperties.getScreenWidth()	noCall	noCall	true	4169
5749.json	org.apache.wicket.markup.html.form.RadioChoice.setLabelPosition(org.apache.wicket.markup.html.form.AbstractChoice.LabelPosition)	noCall	noCall	true	1407
10427.json	org.apache.wicket.extensions.ajax.markup.html.AjaxLazyLoadPanel.onContentLoaded(T, java.util.Optional<org.apache.wicket.ajax.AjaxRequestTarget>)	10432.json	org.apache.wicket.extensions.ajax.markup.html.AjaxLazyLoadPanel.isLoaded()	true	190
2417.json	org.apache.wicket.ajax.attributes.AjaxRequestAttributes.setChildSelector(java.lang.CharSequence)	2343.json	org.apache.wicket.ajax.AjaxPreventSubmitBehavior.updateAjaxAttributes(org.apache.wicket.ajax.attributes.AjaxRequestAttributes)	true	1559
7159.json	org.apache.wicket.markup.MarkupStream.atOpenTag()	7160.json	org.apache.wicket.markup.MarkupStream.atOpenTag(java.lang.String)	true	4908
415.json	org.apache.wicket.examples.cdi.InjectionPage.Anonymous-564e0346-425b-4e0e-b669-15b511a7e406.onClick()	noCall	noCall	true	435
5660.json	org.apache.wicket.markup.html.link.ResourceLink.onClick()	noCall	noCall	true	4276
10511.json	org.apache.wicket.extensions.ajax.markup.html.modal.ModalWindow.getShowJavaScript()	10553.json	org.apache.wicket.extensions.ajax.markup.html.modal.ModalWindow.getWindowOpenJavaScript()	true	2872
6933.json	org.apache.wicket.markup.repeater.data.DataViewBase.onDetach()	11319.json	org.apache.wicket.extensions.markup.html.repeater.data.grid.AbstractDataGridView.onDetach()	true	4505
3073.json	org.apache.wicket.request.handler.render.WebPageRenderer.shouldPreserveClientUrl(org.apache.wicket.request.cycle.RequestCycle)	null	org.apache.wicket.request.handler.render.WebPageRenderer.shouldRenderPageAndWriteResponse(org.apache.wicket.request.cycle.RequestCycle, org.apache.wicket.request.Url, org.apache.wicket.request.Url)	true	1622
11405.json	org.apache.wicket.extensions.util.encoding.CharSetMap.getCharSet(java.lang.String)	noCall	noCall	true	4812
970.json	org.apache.wicket.examples.wizard.NewUserWizard.setAssignRoles(boolean)	noCall	noCall	true	4411
5539.json	org.apache.wicket.markup.html.WebMarkupContainer.getWebPage()	noCall	noCall	true	4498
6018.json	org.apache.wicket.markup.html.form.EnumChoiceRenderer.getIdValue(T, int)	noCall	noCall	true	3120
9823.json	org.apache.wicket.util.diff.Delta.init(org.apache.wicket.util.diff.Chunk, org.apache.wicket.util.diff.Chunk)	9822.json	org.apache.wicket.util.diff.Delta.newDelta(org.apache.wicket.util.diff.Chunk, org.apache.wicket.util.diff.Chunk)	true	4375
3061.json	org.apache.wicket.request.handler.resource.ResourceStreamRequestHandler.getContentDisposition()	noCall	noCall	true	3011
1872.json	org.apache.wicket.Application.newResourceBundles(org.apache.wicket.request.resource.ResourceReferenceRegistry)	1811.json	org.apache.wicket.Application.internalInit()	true	2356
11227.json	org.apache.wicket.extensions.markup.html.repeater.data.table.export.ExportToolbar.setFileNameModel(org.apache.wicket.model.IModel<java.lang.String>)	noCall	noCall	true	2051
3207.json	org.apache.wicket.protocol.http.servlet.ServletWebRequest.newMultipartWebRequest(org.apache.wicket.util.lang.Bytes, java.lang.String)	noCall	noCall	true	2405
6110.json	org.apache.wicket.markup.html.form.upload.FileUpload.delete()	noCall	noCall	true	4657
15.json	org.apache.wicket.request.Url.removeQueryParameters(java.lang.String)	18.json	org.apache.wicket.request.Url.setQueryParameter(java.lang.String, java.lang.Object)	true	3153
9331.json	org.apache.wicket.util.collections.MicroMap.Anonymous-a6634ce0-aba9-4a24-8495-7ab37aaf853f.getKey()	noCall	noCall	true	4839
7930.json	org.apache.wicket.jmx.wrapper.PageSettings.setVersionPagesByDefault(boolean)	noCall	noCall	true	4245
3456.json	org.apache.wicket.protocol.http.HeaderBufferingWebResponse.write(byte[])	noCall	noCall	true	3016
2825.json	org.apache.wicket.request.resource.AbstractResource.ResourceResponse.getFileName()	2857.json	org.apache.wicket.request.resource.AbstractResource.setResponseHeaders(org.apache.wicket.request.resource.AbstractResource.ResourceResponse, org.apache.wicket.request.resource.IResource.Attributes)	true	3067
478.json	org.apache.wicket.examples.repeater.ContactFilter.setDateFrom(java.util.Date)	noCall	noCall	true	1477
6712.json	org.apache.wicket.markup.head.CssUrlReferenceHeaderItem.getRenderTokens()	noCall	noCall	true	2356
10348.json	org.apache.wicket.extensions.ajax.markup.html.autocomplete.AutoCompleteSettings.getShowCompleteListOnFocusGain()	10374.json	org.apache.wicket.extensions.ajax.markup.html.autocomplete.AbstractAutoCompleteBehavior.constructSettingsJS()	true	3445
3937.json	org.apache.wicket.protocol.http.BufferedWebResponse.toString()	noCall	noCall	true	2886
282.json	org.apache.wicket.request.Request.getPrefixToContextPath()	323.json	org.apache.wicket.request.UrlRenderer.renderContextRelativeUrl(java.lang.String)	true	3062
7956.json	org.apache.wicket.cdi.AutoConversationManager.hasConversationalComponent(org.apache.wicket.Page)	7954.json,7953.json	org.apache.wicket.cdi.AutoConversationManager.autoEndIfNecessary(org.apache.wicket.Page, org.apache.wicket.request.IRequestHandler),org.apache.wicket.cdi.AutoConversationManager.autoBeginIfNecessary(org.apache.wicket.Page, org.apache.wicket.request.IRequestHandler)	true	1798
8514.json	org.apache.wicket.protocol.ws.api.BaseWebSocketBehavior.getSecurePort(org.apache.wicket.protocol.ws.WebSocketSettings)	8510.json	org.apache.wicket.protocol.ws.api.BaseWebSocketBehavior.renderHead(org.apache.wicket.Component, org.apache.wicket.markup.head.IHeaderResponse)	true	364
9265.json	org.apache.wicket.util.collections.IntHashMap.removeMapping(java.lang.Object)	null	org.apache.wicket.util.collections.IntHashMap.EntrySet.remove(java.lang.Object)	true	4448
10342.json	org.apache.wicket.extensions.ajax.markup.html.autocomplete.AutoCompleteSettings.getCssClassName()	10374.json	org.apache.wicket.extensions.ajax.markup.html.autocomplete.AbstractAutoCompleteBehavior.constructSettingsJS()	true	3624
8099.json	org.apache.wicket.authroles.authentication.panel.SignInPanel.getRememberMe()	noCall	noCall	true	4487
8747.json	org.apache.wicket.util.resource.AbstractResourceStream.getVariation()	7694.json,7692.json	org.apache.wicket.util.template.PackageTextTemplate.load(),org.apache.wicket.util.template.PackageTextTemplate.setVariation(java.lang.String)	true	2821
6051.json	org.apache.wicket.markup.html.form.validation.FormValidatorAdapter.getDependentFormComponents()	noCall	noCall	true	2735
6559.json	org.apache.wicket.markup.HtmlSpecialTag.getHttpTagType()	noCall	noCall	true	2626
454.json	org.apache.wicket.examples.repeater.Contact.toString()	noCall	noCall	true	4599
1338.json	org.apache.wicket.examples.library.BookDetails.link(java.lang.String, org.apache.wicket.examples.library.Book, java.lang.String)	1335.json	org.apache.wicket.examples.library.Home.Anonymous-4f2cc880-f0fb-4558-9f4e-af8dec10957d.populateItem(org.apache.wicket.markup.html.list.ListItem<org.apache.wicket.examples.library.Book>)	true	4997
9076.json	org.apache.wicket.util.string.StringValue.toEnum(java.lang.Class<T>, T)	9075.json	org.apache.wicket.util.string.StringValue.toEnum(T)	true	2246
2143.json	org.apache.wicket.pageStore.AsynchronousPageStore.PageSavingRunnable.run()	noCall	noCall	true	471
4441.json	org.apache.wicket.Component.setMarkupId(java.lang.String)	7504.json	org.apache.wicket.page.PartialPageUpdate.add(org.apache.wicket.Component, java.lang.String)	true	3968
9202.json	org.apache.wicket.util.io.Connections.close(java.net.URLConnection)	9201.json,5140.json	org.apache.wicket.util.io.Connections.closeQuietly(java.net.URLConnection),org.apache.wicket.core.util.resource.UrlResourceStream.updateContentLength()	true	3142
1827.json	org.apache.wicket.Application.getApplicationListeners()	7975.json	org.apache.wicket.cdi.CdiConfiguration.configure(org.apache.wicket.Application)	false	2413
6016.json	org.apache.wicket.markup.html.form.EnumChoiceRenderer.getDisplayValue(T)	noCall	noCall	true	3120
4276.json	org.apache.wicket.Page.componentRendered(org.apache.wicket.Component)	4428.json	org.apache.wicket.Component.rendered()	true	4908
7518.json	org.apache.wicket.page.PartialPageUpdate.ResponseBuffer.reset()	7510.json,7495.json,7460.json,null,7496.json	org.apache.wicket.page.PartialPageUpdate.writeHeaderContribution(org.apache.wicket.request.Response, org.apache.wicket.Component),org.apache.wicket.page.PartialPageUpdate.writeComponents(org.apache.wicket.request.Response, java.lang.String),org.apache.wicket.page.XmlPartialPageUpdate.writeComponent(org.apache.wicket.request.Response, java.lang.String, org.apache.wicket.Component, java.lang.String),org.apache.wicket.page.XmlPartialPageUpdate.writeEvaluation(java.lang.String, org.apache.wicket.request.Response, java.lang.CharSequence),org.apache.wicket.page.PartialPageUpdate.prepareComponent(org.apache.wicket.Component)	true	4484
2909.json	org.apache.wicket.request.resource.PackageResource.getParentFolderPlaceholder()	noCall	noCall	true	2324
6427.json	org.apache.wicket.markup.html.border.Border.addToBorder(org.apache.wicket.Component...)	6421.json	org.apache.wicket.markup.html.border.Border.add(org.apache.wicket.Component...)	true	3160
7099.json	org.apache.wicket.markup.Markup.toString()	7123.json	org.apache.wicket.markup.AbstractMarkupParser.toString()	true	4908
6591.json	org.apache.wicket.markup.head.OnLoadHeaderItem.getDependencies()	noCall	noCall	true	2356
3341.json	org.apache.wicket.protocol.http.WebApplication.unmountFromCompound(org.apache.wicket.request.mapper.ICompoundRequestMapper, org.apache.wicket.request.Request)	3341.json,3340.json	org.apache.wicket.protocol.http.WebApplication.unmountFromCompound(org.apache.wicket.request.mapper.ICompoundRequestMapper, org.apache.wicket.request.Request),org.apache.wicket.protocol.http.WebApplication.unmount(java.lang.String)	true	1338
10820.json	org.apache.wicket.extensions.markup.html.form.select.Select.updateModel()	noCall	noCall	true	4569
1699.json	org.apache.wicket.settings.MarkupSettings.getMarkupFactory()	7900.json,7904.json,7433.json,6984.json,null,1810.json	org.apache.wicket.jmx.wrapper.Application.clearMarkupCache(),org.apache.wicket.jmx.wrapper.Application.getMarkupCacheSize(),org.apache.wicket.markup.MarkupFactory.get(),org.apache.wicket.markup.MarkupCache.get(),org.apache.wicket.util.tester.BaseWicketTester.startComponentInPage(C, org.apache.wicket.markup.IMarkupFragment),org.apache.wicket.Application.internalDestroy()	false	3999
8040.json	org.apache.wicket.proxy.objenesis.ObjenesisCGLibInterceptor.writeReplace()	noCall	noCall	true	1070
11274.json	org.apache.wicket.extensions.markup.html.repeater.data.table.filter.GoFilter.getGoButton()	noCall	noCall	true	4557
541.json	org.apache.wicket.examples.stateless.SessionModel.getObject()	noCall	noCall	true	4217
1773.json	org.apache.wicket.DequeueContext.findComponentToDequeue(org.apache.wicket.markup.ComponentTag)	7634.json	org.apache.wicket.MarkupContainer.dequeue(org.apache.wicket.DequeueContext)	true	1558
8381.json	org.apache.wicket.protocol.ws.api.WebSocketResponse.setHeader(java.lang.String, java.lang.String)	noCall	noCall	true	1706
101.json	org.apache.wicket.request.http.WebResponse.disableCaching()	3452.json,4974.json,2501.json,4967.json,4231.json,3181.json,null,5596.json,2850.json,10378.json,10379.json	org.apache.wicket.protocol.http.HeaderBufferingWebResponse.disableCaching(),org.apache.wicket.core.request.handler.ComponentRenderingRequestHandler.respond(org.apache.wicket.request.IRequestCycle),org.apache.wicket.ajax.AjaxRequestHandler.respond(org.apache.wicket.request.IRequestCycle),org.apache.wicket.core.request.handler.EmptyAjaxRequestHandler.respond(org.apache.wicket.request.IRequestCycle),org.apache.wicket.DefaultExceptionMapper.map(java.lang.Exception),org.apache.wicket.protocol.http.servlet.ServletWebResponse.sendRedirect(java.lang.String),org.apache.wicket.protocol.http.BufferedWebResponse.DisableCachingAction.invoke(org.apache.wicket.request.http.WebResponse),org.apache.wicket.markup.html.WebPage.setHeaders(org.apache.wicket.request.http.WebResponse),org.apache.wicket.request.resource.AbstractResource.configureCache(org.apache.wicket.request.resource.AbstractResource.ResourceResponse, org.apache.wicket.request.resource.IResource.Attributes),org.apache.wicket.extensions.ajax.markup.html.autocomplete.AutoCompleteBehavior.Anonymous-cea7299f-cba1-4f89-bfff-9f162b7fa046.respond(org.apache.wicket.request.IRequestCycle),org.apache.wicket.extensions.ajax.markup.html.autocomplete.AutoCompleteBehavior.onRequest(java.lang.String, org.apache.wicket.request.cycle.RequestCycle)	true	2826
2525.json	org.apache.wicket.ajax.AbstractAjaxTimerBehavior.isStopped()	2523.json,null,2521.json	org.apache.wicket.ajax.AbstractAjaxTimerBehavior.shouldTrigger(),org.apache.wicket.util.tester.BaseWicketTester.internalExecuteAllTimerBehaviors(org.apache.wicket.Component),org.apache.wicket.ajax.AbstractAjaxTimerBehavior.renderHead(org.apache.wicket.Component, org.apache.wicket.markup.head.IHeaderResponse)	true	3035
365.json	org.apache.wicket.examples.media.Home.renderHead(org.apache.wicket.markup.head.IHeaderResponse)	noCall	noCall	true	1156
322.json	org.apache.wicket.request.UrlRenderer.shouldRenderAsFull(org.apache.wicket.request.Url)	315.json	org.apache.wicket.request.UrlRenderer.renderUrl(org.apache.wicket.request.Url)	true	2665
6755.json	org.apache.wicket.markup.head.filter.FilteringHeaderResponse.get()	6784.json	org.apache.wicket.markup.head.filter.HeaderResponseContainer.onComponentTagBody(org.apache.wicket.markup.MarkupStream, org.apache.wicket.markup.ComponentTag)	true	2756
8148.json	org.apache.wicket.protocol.ws.javax.JavaxUpgradeHttpRequest.getHeaders(java.lang.String)	noCall	noCall	true	1758
6888.json	org.apache.wicket.markup.repeater.util.ModelIteratorAdapter.next()	noCall	noCall	true	4560
11326.json	org.apache.wicket.extensions.markup.html.repeater.data.sort.OrderByBorder.newOrderByLink(java.lang.String, S, org.apache.wicket.extensions.markup.html.repeater.data.sort.ISortStateLocator<S>)	noCall	noCall	true	2735
2530.json	org.apache.wicket.ajax.AbstractAjaxTimerBehavior.stop(org.apache.wicket.core.request.handler.IPartialPageRequestHandler)	null,2664.json,10435.json,1365.json	org.apache.wicket.examples.ajax.builtin.WorldClockPage.Anonymous-965d692a-9a52-4d1e-a923-dbef0698806e.onClick(org.apache.wicket.ajax.AjaxRequestTarget),org.apache.wicket.ajax.AjaxClientInfoBehavior.onTimer(org.apache.wicket.ajax.AjaxRequestTarget),org.apache.wicket.extensions.ajax.markup.html.AjaxLazyLoadPanel.AjaxLazyLoadTimer.load(org.apache.wicket.ajax.AjaxRequestTarget),org.apache.wicket.examples.resourcedecoration.HomePage.Anonymous-e9128a1e-f295-4a47-aaa4-eeffd4cd8209.onTimer(org.apache.wicket.ajax.AjaxRequestTarget)	true	4171
6941.json	org.apache.wicket.markup.RawMarkup.toString()	6938.json	org.apache.wicket.markup.RawMarkup.equalTo(org.apache.wicket.markup.MarkupElement)	true	4908
496.json	org.apache.wicket.examples.repeater.ContactsDatabase.updateIndecies()	494.json	org.apache.wicket.examples.repeater.ContactsDatabase.save(org.apache.wicket.examples.repeater.Contact)	true	4599
6361.json	org.apache.wicket.markup.html.internal.Enclosure.resolve(org.apache.wicket.MarkupContainer, org.apache.wicket.markup.MarkupStream, org.apache.wicket.markup.ComponentTag)	noCall	noCall	true	2886
4822.json	org.apache.wicket.Initializer.destroy(org.apache.wicket.Application)	noCall	noCall	true	2697
357.json	org.apache.wicket.examples.hangman.Letter.ButtonResource.respond(org.apache.wicket.request.resource.IResource.Attributes)	noCall	noCall	true	3048
6802.json	org.apache.wicket.markup.head.ResourceAggregator.RecordedHeaderItemLocation.getRenderBase()	6740.json,6741.json	org.apache.wicket.markup.head.PriorityFirstComparator.inversedComponentOrder(org.apache.wicket.markup.head.ResourceAggregator.RecordedHeaderItem, org.apache.wicket.markup.head.ResourceAggregator.RecordedHeaderItem),org.apache.wicket.markup.head.PriorityFirstComparator.getItemType(org.apache.wicket.markup.head.ResourceAggregator.RecordedHeaderItem)	true	2356
10374.json	org.apache.wicket.extensions.ajax.markup.html.autocomplete.AbstractAutoCompleteBehavior.constructSettingsJS()	10373.json	org.apache.wicket.extensions.ajax.markup.html.autocomplete.AbstractAutoCompleteBehavior.renderAutocompleteHead(org.apache.wicket.markup.head.IHeaderResponse)	true	3672
2756.json	org.apache.wicket.request.resource.caching.version.MessageDigestResourceVersion.getMessageDigest()	2757.json	org.apache.wicket.request.resource.caching.version.MessageDigestResourceVersion.computeDigest(java.io.InputStream)	true	2526
6880.json	org.apache.wicket.markup.repeater.AbstractPageableView.getPageCount()	6878.json,11172.json	org.apache.wicket.markup.repeater.AbstractPageableView.getCurrentPage(),org.apache.wicket.extensions.markup.html.repeater.data.table.DataTable.getPageCount()	true	4599
10116.json	org.apache.wicket.devutils.debugbar.SessionSizeDebugPanel.Anonymous-3aeaf12d-b61d-4976-91ad-59a1c0bb38b7.createComponent(java.lang.String, org.apache.wicket.devutils.debugbar.DebugBar)	noCall	noCall	true	3346
3269.json	org.apache.wicket.protocol.http.servlet.UploadInfo.getBytesUploaded()	noCall	noCall	true	4450
6430.json	org.apache.wicket.markup.html.border.Border.queueToBorder(org.apache.wicket.Component...)	noCall	noCall	true	1558
323.json	org.apache.wicket.request.UrlRenderer.renderContextRelativeUrl(java.lang.String)	288.json,3952.json,129.json	org.apache.wicket.request.UrlUtils.rewriteToContextRelative(java.lang.String, org.apache.wicket.request.IRequestCycle),org.apache.wicket.protocol.https.HttpsMapper.RedirectHandler.respond(org.apache.wicket.request.IRequestCycle),org.apache.wicket.request.http.handler.RedirectRequestHandler.respond(org.apache.wicket.request.IRequestCycle)	true	3062
