MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
6814.json	org.openmrs.api.impl.ConceptServiceImpl.deleteConceptStopWord(java.lang.Integer)	noCall	noCall	true	2745
1926.json	org.openmrs.Cohort.getActiveMembership(org.openmrs.Patient)	noCall	noCall	true	580
6169.json	org.openmrs.api.impl.OrderServiceImpl.getOrderType(java.lang.Integer)	noCall	noCall	true	1588
7620.json	org.openmrs.util.databasechange.AddConceptMapTypesChangeset.setVisibleConceptMapTypes(java.lang.String)	noCall	noCall	true	2511
2549.json	org.openmrs.PatientProgram.setOutcome(org.openmrs.Concept)	noCall	noCall	true	2531
5193.json	org.openmrs.api.db.hibernate.HibernatePersonDAO.getRelationshipTypeByUuid(java.lang.String)	noCall	noCall	true	3359
998.json	org.openmrs.logic.Duration.supports(org.openmrs.logic.op.ComparisonOperator)	noCall	noCall	true	3133
3349.json	org.openmrs.ConceptAttribute.getId()	noCall	noCall	true	785
3366.json	org.openmrs.migration.MigrationHelper.parseXml(java.lang.String)	noCall	noCall	true	4460
7209.json	org.openmrs.ProgramWorkflow.getState(java.lang.String)	noCall	noCall	true	3707
6642.json	org.openmrs.api.impl.PersonServiceImpl.getPersonAttributeTypeByName(java.lang.String)	6676.json	org.openmrs.api.impl.PersonServiceImpl.getPersonAttributeTypes(org.openmrs.util.OpenmrsConstants.PERSON_TYPE, org.openmrs.api.PersonService.ATTR_VIEW_TYPE)	true	4088
3575.json	org.openmrs.validator.RequireNameValidator.supports(java.lang.Class<?>)	noCall	noCall	true	3851
3330.json	org.openmrs.scheduler.TaskDefinition.setStartOnStartup(java.lang.Boolean)	noCall	noCall	true	4460
1769.json	org.openmrs.Location.setAddress4(java.lang.String)	noCall	noCall	true	2777
4899.json	org.openmrs.api.db.hibernate.HibernateConceptDAO.getAllConcepts(java.lang.String, boolean, boolean)	noCall	noCall	true	4460
6505.json	org.openmrs.api.impl.EncounterServiceImpl.getEncounters(org.openmrs.parameter.EncounterSearchCriteria)	6504.json	org.openmrs.api.impl.EncounterServiceImpl.getEncounters(org.openmrs.Patient, org.openmrs.Location, java.util.Date, java.util.Date, java.util.Collection<org.openmrs.Form>, java.util.Collection<org.openmrs.EncounterType>, java.util.Collection<org.openmrs.Provider>, java.util.Collection<org.openmrs.VisitType>, java.util.Collection<org.openmrs.Visit>, boolean)	true	1107
2393.json	org.openmrs.PersonAddress.getLongitude()	2378.json,2405.json,2377.json	org.openmrs.PersonAddress.equalsContent(org.openmrs.PersonAddress),org.openmrs.PersonAddress.isBlank(),org.openmrs.PersonAddress.toString()	true	4460
276.json	org.openmrs.web.filter.GZIPRequestStream.read(byte[])	noCall	noCall	true	1197
114.json	org.openmrs.web.WebUtil.globalPropertyDeleted(java.lang.String)	noCall	noCall	true	1882
5965.json	org.openmrs.api.db.LoginCredential.setSalt(java.lang.String)	5508.json	org.openmrs.api.db.hibernate.HibernateUserDAO.updateUserPassword(java.lang.String, java.lang.String, java.lang.Integer, java.util.Date, java.lang.Integer)	true	3359
1479.json	org.openmrs.module.ModuleFileParser.validateFileHasModuleFileExtension(java.io.File)	1484.json	org.openmrs.module.ModuleFileParser.parse(java.io.File)	true	95
6199.json	org.openmrs.api.impl.ObsServiceImpl.ensureRequirePrivilege(org.openmrs.Obs)	6191.json	org.openmrs.api.impl.ObsServiceImpl.saveObs(org.openmrs.Obs, java.lang.String)	true	658
1842.json	org.openmrs.Obs.getValueBoolean()	noCall	noCall	false	4460
3394.json	org.openmrs.OrderFrequency.getFrequencyPerDay()	null	org.openmrs.Duration.addToDate(java.util.Date, org.openmrs.OrderFrequency)	true	1672
7223.json	org.openmrs.ProgramWorkflow.setProgramWorkflowId(java.lang.Integer)	7225.json	org.openmrs.ProgramWorkflow.setId(java.lang.Integer)	true	4088
6224.json	org.openmrs.api.impl.ObsServiceImpl.registerHandler(java.lang.String, java.lang.String)	noCall	noCall	true	3500
6213.json	org.openmrs.api.impl.ObsServiceImpl.getObservationsByPersonAndConcept(org.openmrs.Person, org.openmrs.Concept)	noCall	noCall	true	4460
6869.json	org.openmrs.api.impl.OrderSetServiceImpl.unretireOrderSet(org.openmrs.OrderSet)	noCall	noCall	true	847
3321.json	org.openmrs.scheduler.TaskDefinition.getStartTime()	3216.json,3344.json,3337.json	org.openmrs.scheduler.timer.TimerSchedulerServiceImpl.scheduleTask(org.openmrs.scheduler.TaskDefinition),org.openmrs.scheduler.SchedulerUtil.getNextExecution(org.openmrs.scheduler.TaskDefinition),org.openmrs.scheduler.TaskDefinition.toString()	true	4460
3557.json	org.openmrs.validator.ValidateUtil.setDisableValidation(java.lang.Boolean)	7048.json	org.openmrs.api.context.Context.checkCoreDataset()	true	1147
5387.json	org.openmrs.api.db.hibernate.HibernateProgramWorkflowDAO.getProgramWorkflowsByConcept(org.openmrs.Concept)	noCall	noCall	true	2262
774.json	org.openmrs.FreeTextDosingInstructions.getInstructions()	770.json	org.openmrs.FreeTextDosingInstructions.setDosingInstructions(org.openmrs.DrugOrder)	true	1482
3379.json	org.openmrs.ConceptSource.setCreator(org.openmrs.User)	6391.json	org.openmrs.api.impl.AdministrationServiceImpl.setImplementationId(org.openmrs.ImplementationId)	true	4460
49.json	org.openmrs.module.web.filter.ModuleFilterConfig.getInitParameterNames()	noCall	noCall	true	3480
2304.json	org.openmrs.PatientIdentifier.setIdentifierType(org.openmrs.PatientIdentifierType)	6593.json	org.openmrs.api.impl.PatientServiceImpl.mergeIdentifiers(org.openmrs.Patient, org.openmrs.Patient, org.openmrs.person.PersonMergeLogData)	false	4460
180.json	org.openmrs.web.filter.initialization.InitializationFilter.isInstallationStarted()	noCall	noCall	true	2521
4953.json	org.openmrs.api.db.hibernate.HibernateConceptDAO.getConceptByUuid(java.lang.String)	noCall	noCall	true	3359
419.json	org.openmrs.propertyeditor.ConceptAnswersEditor.setAsText(java.lang.String)	noCall	noCall	true	4460
3140.json	org.openmrs.ConceptSearchResult.setTransientWeight(java.lang.Double)	noCall	noCall	true	2777
1830.json	org.openmrs.Obs.removeGroupMember(org.openmrs.Obs)	noCall	noCall	true	3754
631.json	org.openmrs.notification.impl.MessageServiceImpl.prepareMessage(org.openmrs.notification.Template)	noCall	noCall	true	4460
2598.json	org.openmrs.Allergies.toArray(T[])	noCall	noCall	true	1015
1374.json	org.openmrs.module.ModuleFactory.isTokenValid(org.openmrs.module.DaemonToken)	7169.json	org.openmrs.api.context.Daemon.runInDaemonThread(java.lang.Runnable, org.openmrs.module.DaemonToken)	true	2051
2619.json	org.openmrs.Patient.getActiveIdentifiers()	6593.json,2613.json,6567.json	org.openmrs.api.impl.PatientServiceImpl.mergeIdentifiers(org.openmrs.Patient, org.openmrs.Patient, org.openmrs.person.PersonMergeLogData),org.openmrs.Patient.addIdentifier(org.openmrs.PatientIdentifier),org.openmrs.api.impl.PatientServiceImpl.checkPatientIdentifiers(org.openmrs.Patient)	false	4088
1537.json	org.openmrs.obs.handler.BinaryDataHandler.saveObs(org.openmrs.Obs)	noCall	noCall	true	2900
241.json	org.openmrs.web.filter.update.UpdateFilter.isLockReleased()	noCall	noCall	true	2428
455.json	org.openmrs.propertyeditor.ConceptDatatypeEditor.getObjectById(java.lang.Integer)	noCall	noCall	true	438
7219.json	org.openmrs.ProgramWorkflow.setConcept(org.openmrs.Concept)	433.json	org.openmrs.propertyeditor.WorkflowCollectionEditor.setAsText(java.lang.String)	true	4460
6196.json	org.openmrs.api.impl.ObsServiceImpl.saveObsNotDirty(org.openmrs.Obs, java.lang.String)	6191.json	org.openmrs.api.impl.ObsServiceImpl.saveObs(org.openmrs.Obs, java.lang.String)	true	658
711.json	org.openmrs.OrderGroup.setEncounter(org.openmrs.Encounter)	noCall	noCall	true	847
5326.json	org.openmrs.api.db.hibernate.HibernatePatientDAO.deletePatientIdentifierType(org.openmrs.PatientIdentifierType)	noCall	noCall	true	4460
7056.json	org.openmrs.api.context.Context.getRegisteredComponent(java.lang.String, java.lang.Class<T>)	6527.json,6125.json	org.openmrs.api.impl.EncounterServiceImpl.getActiveEncounterVisitHandler(),org.openmrs.api.impl.OrderServiceImpl.getOrderNumberGenerator()	true	1938
1883.json	org.openmrs.Obs.isDirty()	6191.json,1884.json	org.openmrs.api.impl.ObsServiceImpl.saveObs(org.openmrs.Obs, java.lang.String),org.openmrs.Obs.markAsDirty(java.lang.Object, java.lang.Object)	true	835
3726.json	org.openmrs.Concept.getShortNames()	3725.json	org.openmrs.Concept.getShortNameInLocale(java.util.Locale)	true	2939
6810.json	org.openmrs.api.impl.ConceptServiceImpl.cloneConceptName(org.openmrs.ConceptName)	6708.json	org.openmrs.api.impl.ConceptServiceImpl.saveConcept(org.openmrs.Concept)	true	2939
1183.json	org.openmrs.Encounter.setEncounterType(org.openmrs.EncounterType)	1225.json	org.openmrs.Encounter.copyAndAssignToAnotherPatient(org.openmrs.Patient)	false	4460
5476.json	org.openmrs.api.db.hibernate.HibernateFormDAO.deleteFieldType(org.openmrs.FieldType)	noCall	noCall	true	4460
6242.json	org.openmrs.api.impl.LocationServiceImpl.getLocationsByTag(org.openmrs.LocationTag)	noCall	noCall	true	3429
95.json	org.openmrs.web.WebUtil.encodeForJavaScriptBlock(java.lang.String)	noCall	noCall	true	932
2265.json	org.openmrs.messagesource.impl.DefaultMessageSourceServiceImpl.getInstance()	noCall	noCall	true	377
5129.json	org.openmrs.api.db.hibernate.HibernateProviderDAO.getProvider(java.lang.Integer)	noCall	noCall	true	2487
1596.json	org.openmrs.customdatatype.datatype.LongFreeTextDatatype.setConfiguration(java.lang.String)	noCall	noCall	true	2364
1247.json	org.openmrs.module.Module.setRequiredModules(java.util.List<java.lang.String>)	noCall	noCall	true	4088
3147.json	org.openmrs.CareSetting.getId()	noCall	noCall	true	1671
91.json	org.openmrs.web.WebUtil.encodeForHtmlUnquotedAttribute(java.lang.String)	noCall	noCall	true	932
1864.json	org.openmrs.Obs.getValueComplex()	1535.json,1542.json,1554.json,1540.json,1809.json,1870.json,1551.json,1545.json	org.openmrs.obs.handler.BinaryDataHandler.getObs(org.openmrs.Obs, java.lang.String),org.openmrs.obs.handler.AbstractHandler.getComplexDataFile(org.openmrs.Obs),org.openmrs.obs.handler.MediaHandler.getObs(org.openmrs.Obs, java.lang.String),org.openmrs.obs.handler.AbstractHandler.getObs(org.openmrs.Obs, java.lang.String),org.openmrs.Obs.newInstance(org.openmrs.Obs),org.openmrs.Obs.getValueAsString(java.util.Locale),org.openmrs.obs.handler.TextHandler.getObs(org.openmrs.Obs, java.lang.String),org.openmrs.obs.handler.BinaryStreamHandler.getObs(org.openmrs.Obs, java.lang.String)	false	4460
722.json	org.openmrs.OrderGroup.setId(java.lang.Integer)	noCall	noCall	true	847
6363.json	org.openmrs.api.impl.ConditionServiceImpl.getConditionByUuid(java.lang.String)	6362.json	org.openmrs.api.impl.ConditionServiceImpl.saveCondition(org.openmrs.Condition)	true	135
2981.json	org.openmrs.VisitAttributeType.getId()	noCall	noCall	true	2641
1519.json	org.openmrs.module.AdvicePoint.getModule()	1517.json	org.openmrs.module.AdvicePoint.getClassInstance()	true	4088
392.json	org.openmrs.propertyeditor.PersonAttributeEditor.getObjectById(java.lang.Integer)	noCall	noCall	true	438
4999.json	org.openmrs.api.db.hibernate.HibernateConceptDAO.getConceptReferenceTerms(java.lang.String, org.openmrs.ConceptSource, java.lang.Integer, java.lang.Integer, boolean)	noCall	noCall	true	2511
1930.json	org.openmrs.Cohort.union(org.openmrs.Cohort, org.openmrs.Cohort)	noCall	noCall	true	3722
6177.json	org.openmrs.api.impl.OrderServiceImpl.getOrderTypeByConceptClass(org.openmrs.ConceptClass)	noCall	noCall	true	1584
6895.json	org.openmrs.api.impl.VisitServiceImpl.getVisitsByPatient(org.openmrs.Patient)	noCall	noCall	true	2646
6167.json	org.openmrs.api.impl.OrderServiceImpl.globalPropertyDeleted(java.lang.String)	noCall	noCall	true	1590
449.json	org.openmrs.propertyeditor.ProviderEditor.setAsText(java.lang.String)	noCall	noCall	true	2137
2131.json	org.openmrs.Program.getConcept()	2130.json,6273.json,3371.json	org.openmrs.Program.toString(),org.openmrs.api.impl.ProgramWorkflowServiceImpl.saveProgram(org.openmrs.Program),org.openmrs.migration.MigrationHelper.importProgramsAndStatuses(java.util.List<java.lang.String>)	true	4460
1753.json	org.openmrs.Location.setParentLocation(org.openmrs.Location)	1758.json	org.openmrs.Location.addChildLocation(org.openmrs.Location)	true	3429
7502.json	org.openmrs.util.AttributableDate.findPossibleValues(java.lang.String)	noCall	noCall	true	3585
397.json	org.openmrs.propertyeditor.ConceptAnswerEditor.getObjectByUuid(java.lang.String)	noCall	noCall	true	438
431.json	org.openmrs.propertyeditor.DrugEditor.getObjectById(java.lang.Integer)	noCall	noCall	true	438
7903.json	org.openmrs.User.getId()	noCall	noCall	true	3359
842.json	org.openmrs.logic.result.Result.setResultDate(java.util.Date)	noCall	noCall	true	3722
2241.json	org.openmrs.messagesource.PresentationMessageMap.size()	noCall	noCall	true	3555
815.json	org.openmrs.ProgramWorkflowState.setInitial(java.lang.Boolean)	noCall	noCall	true	4088
2840.json	org.openmrs.hl7.impl.HL7ServiceImpl.purgeHL7Source(org.openmrs.hl7.HL7Source)	noCall	noCall	true	3707
7349.json	org.openmrs.util.OpenmrsUtil.canWrite(java.io.File)	7347.json	org.openmrs.util.OpenmrsUtil.getApplicationDataDirectory()	true	1485
7178.json	org.openmrs.api.context.UserContext.authenticate(java.lang.String, java.lang.String, org.openmrs.api.db.ContextDAO)	6989.json	org.openmrs.api.context.Context.authenticate(java.lang.String, java.lang.String)	true	4088
3548.json	org.openmrs.validator.EncounterValidator.supports(java.lang.Class<?>)	noCall	noCall	true	2640
1076.json	org.openmrs.Condition.getId()	noCall	noCall	true	148
6761.json	org.openmrs.api.impl.ConceptServiceImpl.getPrevConcept(org.openmrs.Concept)	noCall	noCall	true	4460
7392.json	org.openmrs.util.Reflect.isSuperClass(java.lang.reflect.Type)	7394.json,7392.json	org.openmrs.util.Reflect.isCollectionField(java.lang.reflect.Field),org.openmrs.util.Reflect.isSuperClass(java.lang.reflect.Type)	true	2632
1739.json	org.openmrs.Location.setLongitude(java.lang.String)	noCall	noCall	true	4460
1370.json	org.openmrs.module.ModuleFactory.getModuleClassLoaderMap()	1369.json,1357.json,1359.json,1367.json	org.openmrs.module.ModuleFactory.getModuleClassLoaders(),org.openmrs.module.ModuleFactory.stopModule(org.openmrs.module.Module, boolean, boolean),org.openmrs.module.ModuleFactory.removeClassLoader(org.openmrs.module.Module),org.openmrs.module.ModuleFactory.getModuleClassLoader(org.openmrs.module.Module)	false	4088
6698.json	org.openmrs.api.impl.PersonServiceImpl.getRelationshipByUuid(java.lang.String)	noCall	noCall	true	3359
3247.json	org.openmrs.scheduler.tasks.TaskThreadedInitializationWrapper.shutdown()	noCall	noCall	true	3443
7668.json	org.openmrs.util.databasechange.DuplicateEncounterTypeNameChangeSet.setUp()	noCall	noCall	true	1722
2093.json	org.openmrs.Field.getTableName()	6966.json	org.openmrs.api.impl.FormServiceImpl.fieldsAreSimilar(org.openmrs.Field, org.openmrs.Field)	true	4460
3356.json	org.openmrs.AllergyProperties.getMildSeverityConcept()	noCall	noCall	true	1015
1762.json	org.openmrs.Location.setTags(java.util.Set<org.openmrs.LocationTag>)	noCall	noCall	true	3429
3221.json	org.openmrs.scheduler.timer.TimerSchedulerServiceImpl.getScheduledTasks()	3214.json,3228.json,3218.json	org.openmrs.scheduler.timer.TimerSchedulerServiceImpl.shutdownAllTasks(),org.openmrs.scheduler.timer.TimerSchedulerServiceImpl.saveToMemento(),org.openmrs.scheduler.timer.TimerSchedulerServiceImpl.rescheduleAllTasks()	true	3750
6316.json	org.openmrs.api.impl.ProgramWorkflowServiceImpl.saveProgramAttributeType(org.openmrs.ProgramAttributeType)	noCall	noCall	true	154
4820.json	org.openmrs.api.db.hibernate.DbSession.persist(java.lang.String, java.lang.Object)	noCall	noCall	true	1167
6215.json	org.openmrs.api.impl.ObsServiceImpl.getRevisionObs(org.openmrs.Obs)	noCall	noCall	true	493
3800.json	org.openmrs.CohortMembership.compareTo(org.openmrs.CohortMembership)	noCall	noCall	true	580
2033.json	org.openmrs.Drug.getDrugId()	419.json,7534.json,2051.json	org.openmrs.propertyeditor.ConceptAnswersEditor.setAsText(java.lang.String),org.openmrs.util.FormUtil.drugToString(org.openmrs.Drug),org.openmrs.Drug.getId()	true	4460
3160.json	org.openmrs.person.PersonMergeLogData.addMovedIndependentObservation(java.lang.String)	6592.json	org.openmrs.api.impl.PatientServiceImpl.mergeObservationsNotContainedInEncounters(org.openmrs.Patient, org.openmrs.Patient, org.openmrs.person.PersonMergeLogData)	true	2456
1375.json	org.openmrs.module.ModuleFactory.passDaemonToken(org.openmrs.module.Module)	noCall	noCall	false	2051
1654.json	org.openmrs.Form.getVersion()	7531.json	org.openmrs.util.FormUtil.getFormUriWithoutExtension(org.openmrs.Form)	false	4460
1353.json	org.openmrs.module.ModuleFactory.runDiff(org.openmrs.module.Module, java.lang.String, java.lang.String)	noCall	noCall	false	4088
116.json	org.openmrs.web.Listener.errorOccurredAtStartup()	noCall	noCall	false	3318
3692.json	org.openmrs.Concept.removeAnswer(org.openmrs.ConceptAnswer)	noCall	noCall	true	4460
2918.json	org.openmrs.layout.name.NameTemplate.format(org.openmrs.PersonName)	7824.json	org.openmrs.PersonName.getFullName()	true	1224
7867.json	org.openmrs.User.containsRole(java.lang.String)	7863.json,7866.json	org.openmrs.User.isSuperUser(),org.openmrs.User.hasRole(java.lang.String, boolean)	true	2498
7008.json	org.openmrs.api.context.Context.getFormService()	6952.json,6923.json,6938.json,407.json,6925.json,6949.json,6970.json,406.json,6955.json,6924.json,6946.json,6950.json,6926.json,6959.json,6941.json,6973.json,null,6961.json	org.openmrs.api.impl.FormServiceImpl.purgeForm(org.openmrs.Form),org.openmrs.api.impl.FormServiceImpl.duplicateForm(org.openmrs.Form),org.openmrs.api.impl.FormServiceImpl.getAllFields(),org.openmrs.propertyeditor.FormEditor.getObjectByUuid(java.lang.String),org.openmrs.api.impl.FormServiceImpl.unretireForm(org.openmrs.Form),org.openmrs.api.impl.FormServiceImpl.getPublishedForms(),org.openmrs.api.impl.FormServiceImpl.saveFormResource(org.openmrs.FormResource),org.openmrs.propertyeditor.FormEditor.getObjectById(java.lang.Integer),org.openmrs.api.impl.FormServiceImpl.retireField(org.openmrs.Field),org.openmrs.api.impl.FormServiceImpl.retireForm(org.openmrs.Form, java.lang.String),org.openmrs.api.impl.FormServiceImpl.getForms(java.lang.String, boolean),org.openmrs.api.impl.FormServiceImpl.purgeField(org.openmrs.Field),org.openmrs.api.impl.FormServiceImpl.getAllFieldTypes(),org.openmrs.api.impl.FormServiceImpl.unretireField(org.openmrs.Field),org.openmrs.api.impl.FormServiceImpl.getAllForms(),org.openmrs.api.impl.FormServiceImpl.duplicateFormResources(org.openmrs.Form, org.openmrs.Form),org.openmrs.api.impl.FormServiceImpl.purgeForm(org.openmrs.Form, boolean),org.openmrs.api.impl.FormServiceImpl.getFieldsByConcept(org.openmrs.Concept)	false	4460
1144.json	org.openmrs.Order.getOrderType()	3869.json,6112.json,6117.json,1095.json,6119.json,6126.json,null,6120.json,6587.json,null,null	org.openmrs.DrugOrder.cloneForDiscontinuing(),org.openmrs.api.impl.OrderServiceImpl.saveOrder(org.openmrs.Order, org.openmrs.api.OrderContext, boolean),org.openmrs.api.impl.OrderServiceImpl.ensureOrderTypeIsSet(org.openmrs.Order, org.openmrs.api.OrderContext),org.openmrs.Order.copyHelper(org.openmrs.Order),org.openmrs.api.impl.OrderServiceImpl.failOnOrderTypeMismatch(org.openmrs.Order),org.openmrs.api.impl.OrderServiceImpl.discontinueExistingOrdersIfNecessary(org.openmrs.Order, java.lang.Boolean),org.openmrs.Order.cloneForRevisionHelper(org.openmrs.Order),org.openmrs.api.impl.OrderServiceImpl.areDrugOrdersOfSameOrderableAndOverlappingSchedule(org.openmrs.Order, org.openmrs.Order),org.openmrs.api.impl.PatientServiceImpl.requireNoActiveOrderOfSameType(org.openmrs.Patient, org.openmrs.Patient),org.openmrs.TestOrder.cloneForDiscontinuing(),org.openmrs.Order.cloneForDiscontinuing()	false	1589
2389.json	org.openmrs.PersonAddress.getPreferred()	6561.json,2388.json,2406.json,6656.json,365.json	org.openmrs.api.impl.PatientServiceImpl.setPreferredPatientAddress(org.openmrs.Patient),org.openmrs.PersonAddress.isPreferred(),org.openmrs.PersonAddress.compareTo(org.openmrs.PersonAddress),org.openmrs.api.impl.PersonServiceImpl.setPreferredPersonAddress(org.openmrs.Person),org.openmrs.Person.getPersonAddress()	true	4460
5575.json	org.openmrs.api.db.hibernate.HibernateCohortDAO.getCohortByUuid(java.lang.String)	noCall	noCall	true	3359
7169.json	org.openmrs.api.context.Daemon.runInDaemonThread(java.lang.Runnable, org.openmrs.module.DaemonToken)	7170.json	org.openmrs.api.context.Daemon.runInDaemonThreadAndWait(java.lang.Runnable, org.openmrs.module.DaemonToken)	true	2415
6805.json	org.openmrs.api.impl.ConceptServiceImpl.hasDatatypeChanged(org.openmrs.Concept)	6804.json	org.openmrs.api.impl.ConceptServiceImpl.checkIfDatatypeCanBeChanged(org.openmrs.Concept)	true	3070
1623.json	org.openmrs.customdatatype.CustomDatatypeUtil.getDatatype(java.lang.String, java.lang.String)	1624.json,1622.json	org.openmrs.customdatatype.CustomDatatypeUtil.getDatatypeOrDefault(org.openmrs.customdatatype.CustomValueDescriptor),org.openmrs.customdatatype.CustomDatatypeUtil.getDatatype(org.openmrs.customdatatype.CustomValueDescriptor)	true	2476
3637.json	org.openmrs.ConceptProposal.toString()	noCall	noCall	true	4460
6996.json	org.openmrs.api.context.Context.getEncounterService()	6502.json,6537.json,6534.json,4520.json,6211.json,4518.json,439.json,413.json,6535.json,6509.json,6510.json,6536.json,6893.json,6522.json,null,6506.json,4502.json,6525.json,null,6492.json,6495.json,6503.json,4517.json,6516.json,6507.json,6505.json,6500.json,6590.json,6517.json,6518.json,414.json,6523.json,440.json,6501.json,1225.json	org.openmrs.api.impl.EncounterServiceImpl.getEncountersByPatientId(java.lang.Integer),org.openmrs.api.impl.EncounterServiceImpl.getEncountersByVisitsAndPatient(org.openmrs.Patient, boolean, java.lang.String, java.lang.Integer, java.lang.Integer),org.openmrs.api.impl.EncounterServiceImpl.retireEncounterRole(org.openmrs.EncounterRole, java.lang.String),org.openmrs.api.handler.VisitUnvoidHandler.handle(org.openmrs.Visit, org.openmrs.User, java.util.Date, java.lang.String),org.openmrs.api.impl.ObsServiceImpl.getObservations(java.lang.String),org.openmrs.api.handler.PatientDataVoidHandler.handle(org.openmrs.Patient, org.openmrs.User, java.util.Date, java.lang.String),org.openmrs.propertyeditor.EncounterEditor.getObjectById(java.lang.Integer),org.openmrs.propertyeditor.EncounterTypeEditor.getObjectById(java.lang.Integer),org.openmrs.api.impl.EncounterServiceImpl.unretireEncounterRole(org.openmrs.EncounterRole),org.openmrs.api.impl.EncounterServiceImpl.purgeEncounter(org.openmrs.Encounter, boolean),org.openmrs.api.impl.EncounterServiceImpl.saveEncounterType(org.openmrs.EncounterType),org.openmrs.api.impl.EncounterServiceImpl.getEncountersNotAssignedToAnyVisit(org.openmrs.Patient),org.openmrs.api.impl.VisitServiceImpl.purgeVisit(org.openmrs.Visit),org.openmrs.api.impl.EncounterServiceImpl.getEncounters(java.lang.String, java.lang.Integer, java.lang.Integer, boolean),org.openmrs.api.impl.EncounterServiceImpl.canViewAllEncounterTypes(org.openmrs.User),org.openmrs.api.impl.EncounterServiceImpl.voidEncounter(org.openmrs.Encounter, java.lang.String),org.openmrs.api.handler.VisitVoidHandler.handle(org.openmrs.Visit, org.openmrs.User, java.util.Date, java.lang.String),org.openmrs.api.impl.EncounterServiceImpl.getEncountersByVisit(org.openmrs.Visit, boolean),org.openmrs.api.impl.EncounterServiceImpl.canEditAllEncounterTypes(org.openmrs.User),org.openmrs.api.impl.EncounterServiceImpl.getEncountersByPatient(java.lang.String, boolean),org.openmrs.api.impl.EncounterServiceImpl.createVisitForNewEncounter(org.openmrs.Encounter),org.openmrs.api.impl.EncounterServiceImpl.getEncountersByPatientIdentifier(java.lang.String),org.openmrs.api.handler.PatientDataUnvoidHandler.handle(org.openmrs.Patient, org.openmrs.User, java.util.Date, java.lang.String),org.openmrs.api.impl.EncounterServiceImpl.retireEncounterType(org.openmrs.EncounterType, java.lang.String),org.openmrs.api.impl.EncounterServiceImpl.unvoidEncounter(org.openmrs.Encounter),org.openmrs.api.impl.EncounterServiceImpl.getEncounters(org.openmrs.parameter.EncounterSearchCriteria),org.openmrs.api.impl.EncounterServiceImpl.getEncountersByPatient(org.openmrs.Patient),org.openmrs.api.impl.PatientServiceImpl.mergeEncounters(org.openmrs.Patient, org.openmrs.Patient, org.openmrs.person.PersonMergeLogData),org.openmrs.api.impl.EncounterServiceImpl.unretireEncounterType(org.openmrs.EncounterType),org.openmrs.api.impl.EncounterServiceImpl.purgeEncounterType(org.openmrs.EncounterType),org.openmrs.propertyeditor.EncounterTypeEditor.getObjectByUuid(java.lang.String),org.openmrs.api.impl.EncounterServiceImpl.getEncounters(java.lang.String, java.lang.Integer, java.lang.Integer, java.lang.Integer, boolean),org.openmrs.propertyeditor.EncounterEditor.getObjectByUuid(java.lang.String),org.openmrs.api.impl.EncounterServiceImpl.getEncountersByPatient(java.lang.String),org.openmrs.Encounter.copyAndAssignToAnotherPatient(org.openmrs.Patient)	false	4460
5003.json	org.openmrs.api.db.hibernate.HibernateConceptDAO.isConceptMapTypeInUse(org.openmrs.ConceptMapType)	noCall	noCall	true	2511
2413.json	org.openmrs.PersonAddress.getAddress5()	2378.json,2405.json	org.openmrs.PersonAddress.equalsContent(org.openmrs.PersonAddress),org.openmrs.PersonAddress.isBlank()	true	2777
2774.json	org.openmrs.hl7.HL7Source.getId()	noCall	noCall	true	3359
560.json	org.openmrs.notification.AlertRecipient.getDateChanged()	noCall	noCall	true	4440
69.json	org.openmrs.OpenmrsCharacterEscapes.getEscapeSequence(int)	noCall	noCall	true	800
2073.json	org.openmrs.PersonAttribute.getPersonAttributeId()	2080.json,2078.json	org.openmrs.PersonAttribute.DefaultComparator.compare(org.openmrs.PersonAttribute, org.openmrs.PersonAttribute),org.openmrs.PersonAttribute.getId()	true	4088
1527.json	org.openmrs.ObsPostLoadEventListener.registerListener()	noCall	noCall	true	835
6433.json	org.openmrs.api.impl.UserServiceImpl.changeQuestionAnswer(org.openmrs.User, java.lang.String, java.lang.String)	noCall	noCall	true	3394
2224.json	org.openmrs.messagesource.PresentationMessage.setCode(java.lang.String)	noCall	noCall	true	3569
296.json	org.openmrs.patient.impl.VerhoeffIdentifierValidator.getValidIdentifier(java.lang.String)	noCall	noCall	true	3710
1214.json	org.openmrs.Encounter.getId()	4861.json,4862.json	org.openmrs.api.db.hibernate.HibernateDiagnosisDAO.getDiagnoses(org.openmrs.Encounter),org.openmrs.api.db.hibernate.HibernateDiagnosisDAO.getPrimaryDiagnoses(org.openmrs.Encounter)	true	3386
7854.json	org.openmrs.ConceptMap.toString()	noCall	noCall	true	2511
5164.json	org.openmrs.api.db.hibernate.HibernatePersonDAO.getAllPersonAttributeTypes(boolean)	noCall	noCall	true	4088
5503.json	org.openmrs.api.db.hibernate.HibernateUserDAO.saveRole(org.openmrs.Role)	noCall	noCall	true	4460
1815.json	org.openmrs.Obs.getEncounter()	1809.json,6592.json,6192.json	org.openmrs.Obs.newInstance(org.openmrs.Obs),org.openmrs.api.impl.PatientServiceImpl.mergeObservationsNotContainedInEncounters(org.openmrs.Patient, org.openmrs.Patient, org.openmrs.person.PersonMergeLogData),org.openmrs.api.impl.ObsServiceImpl.setPersonFromEncounter(org.openmrs.Obs)	true	4460
