MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
1004.json	okhttp3.internal.connection.StreamAllocation.findConnection(int, int, int, boolean)	1003.json	okhttp3.internal.connection.StreamAllocation.findHealthyConnection(int, int, int, boolean, boolean)	true	238
1892.json	okhttp3.Request.Builder.removeHeader(java.lang.String)	1106.json,1894.json,1054.json,491.json	okhttp3.internal.http.BridgeInterceptor.intercept(okhttp3.Interceptor.Chain),okhttp3.Request.Builder.cacheControl(okhttp3.CacheControl),okhttp3.internal.http.RetryAndFollowUpInterceptor.followUpRequest(okhttp3.Response),okhttp3.internal.huc.BufferedRequestBody.prepareToSendRequest(okhttp3.Request)	true	934
441.json	okhttp3.benchmarks.Benchmark.main(java.lang.String[])	noCall	noCall	true	904
1220.json	okhttp3.internal.http1.Http1Codec.writeRequestHeaders(okhttp3.Request)	noCall	noCall	true	238
2118.json	okhttp3.internal.huc.JavaApiConverter.extractStatusLine(java.net.CacheResponse)	2096.json	okhttp3.internal.huc.JavaApiConverter.createOkResponseForCacheGet(okhttp3.Request, java.net.CacheResponse)	true	858
1714.json	okhttp3.HttpUrl.queryParameterName(int)	noCall	noCall	true	460
2052.json	okhttp3.Cache.hitCount()	2191.json	okhttp3.AndroidShimResponseCache.getHitCount()	true	1462
487.json	okhttp3.internal.huc.OutputStreamRequestBody.contentLength()	noCall	noCall	true	33
2047.json	okhttp3.Cache.directory()	2183.json	okhttp3.AndroidShimResponseCache.isEquivalent(java.io.File, long)	true	1138
591.json	okhttp3.internal.huc.OkHttpURLConnection.addRequestProperty(java.lang.String, java.lang.String)	noCall	noCall	true	1462
757.json	okhttp3.FormBody.contentLength()	noCall	noCall	true	222
1605.json	okhttp3.internal.http2.Http2Stream.receiveHeaders(java.util.List<okhttp3.internal.http2.Header>)	1485.json	okhttp3.internal.http2.Http2Connection.ReaderRunnable.headers(boolean, int, int, java.util.List<okhttp3.internal.http2.Header>)	true	1299
1591.json	okhttp3.internal.http2.Http2Stream.isOpen()	1615.json,1607.json,1605.json,1455.json	okhttp3.internal.http2.Http2Stream.cancelStreamIfNecessary(),okhttp3.internal.http2.Http2Stream.receiveFin(),okhttp3.internal.http2.Http2Stream.receiveHeaders(java.util.List<okhttp3.internal.http2.Header>),okhttp3.internal.http2.Http2Connection.newStream(int, java.util.List<okhttp3.internal.http2.Header>, boolean)	true	1300
906.json	okhttp3.OkHttpClient.Builder.connectionSpecs(java.util.List<okhttp3.ConnectionSpec>)	noCall	noCall	true	650
2210.json	okhttp3.curl.Main.createInsecureSslSocketFactory(javax.net.ssl.TrustManager)	2201.json	okhttp3.curl.Main.createClient()	true	896
787.json	okhttp3.Dispatcher.queuedCalls()	noCall	noCall	true	204
2187.json	okhttp3.AndroidShimResponseCache.size()	noCall	noCall	true	1462
1224.json	okhttp3.internal.http1.Http1Codec.finishRequest()	null	okhttp3.internal.connection.RealConnection.createTunnel(int, int, okhttp3.Request, okhttp3.HttpUrl)	true	1462
790.json	okhttp3.Dispatcher.runningCallsCount()	786.json	okhttp3.Dispatcher.finished(java.util.Deque<T>, T, boolean)	true	204
1261.json	okhttp3.internal.ws.WebSocketWriter.newMessageSink(int, long)	null	okhttp3.internal.ws.RealWebSocket.sendMessage(okhttp3.RequestBody)	true	627
1977.json	okhttp3.Cookie.Builder.path(java.lang.String)	noCall	noCall	true	207
1837.json	okhttp3.ConnectionPool.Anonymous-2f0f1cc0-e885-4251-9b81-af4bc6312d35.run()	noCall	noCall	true	230
1528.json	okhttp3.internal.http2.Hpack.Reader.getAndResetHeaderList()	1630.json	okhttp3.internal.http2.Http2Reader.readHeaderBlock(int, short, byte, int)	true	1062
1831.json	okhttp3.Address.hostnameVerifier()	984.json	okhttp3.internal.connection.RealConnection.connectTls(int, int, okhttp3.internal.connection.ConnectionSpecSelector)	true	1308
643.json	okhttp3.mockwebserver.MockResponse.getSettings()	722.json	okhttp3.mockwebserver.MockWebServer.FramedSocketHandler.writeResponse(okhttp3.internal.http2.Http2Stream, okhttp3.mockwebserver.MockResponse)	true	234
2165.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.getUseCaches()	noCall	noCall	true	1462
1517.json	okhttp3.internal.http2.Http2Codec.readHttp2HeadersList(java.util.List<okhttp3.internal.http2.Header>)	1515.json	okhttp3.internal.http2.Http2Codec.readResponseHeaders()	true	244
437.json	okhttp3.benchmarks.OkHttpAsync.Anonymous-54ad378f-341a-4751-a241-4cb052fe60d8.onResponse(okhttp3.Call, okhttp3.Response)	noCall	noCall	true	902
1100.json	okhttp3.internal.http.HttpHeaders.parseChallenges(okhttp3.Headers, java.lang.String)	1798.json	okhttp3.Response.challenges()	true	1462
554.json	okhttp3.internal.huc.DelegatingHttpsURLConnection.setUseCaches(boolean)	noCall	noCall	true	1462
665.json	okhttp3.mockwebserver.QueueDispatcher.dispatch(okhttp3.mockwebserver.RecordedRequest)	noCall	noCall	true	1888
2209.json	okhttp3.curl.Main.createInsecureTrustManager()	2201.json	okhttp3.curl.Main.createClient()	true	896
189.json	okhttp3.recipes.CustomTrust.trustedCertificatesInputStream()	noCall	noCall	true	497
918.json	okhttp3.RequestBody.Anonymous-6635a24c-1268-43e0-90fe-8730f473d7a4.contentType()	noCall	noCall	true	937
2048.json	okhttp3.Cache.isClosed()	2183.json	okhttp3.AndroidShimResponseCache.isEquivalent(java.io.File, long)	true	1138
1939.json	okhttp3.Headers.get(java.lang.String[], java.lang.String)	null	okhttp3.Headers.get(java.lang.String)	true	937
756.json	okhttp3.FormBody.contentType()	noCall	noCall	true	222
2001.json	okhttp3.MultipartBody.Builder.setType(okhttp3.MediaType)	270.json	okhttp3.recipes.PostMultipart.run()	true	776
1627.json	okhttp3.internal.http2.Http2Reader.readConnectionPreface()	null	okhttp3.internal.http2.Http2Connection.ReaderRunnable.execute()	true	1062
2214.json	okhttp3.curl.Main.enableHttp2FrameLogging()	2200.json	okhttp3.curl.Main.run()	true	820
793.json	okhttp3.Route.socketAddress()	1001.json,null	okhttp3.internal.connection.RealConnection.toString(),okhttp3.internal.connection.RealConnection.connectSocket(int, int)	true	1309
1810.json	okhttp3.Response.Builder.addHeader(java.lang.String, java.lang.String)	1382.json	okhttp3.internal.cache.CacheStrategy.Factory.getCandidate()	true	1116
760.json	okhttp3.FormBody.Builder.add(java.lang.String, java.lang.String)	162.json	okhttp3.recipes.PostForm.run()	true	777
1855.json	okhttp3.CacheControl.minFreshSeconds()	1382.json	okhttp3.internal.cache.CacheStrategy.Factory.getCandidate()	true	924
544.json	okhttp3.internal.huc.DelegatingHttpsURLConnection.getRequestProperty(java.lang.String)	noCall	noCall	true	1462
330.json	okhttp3.internal.tls.HeldCertificate.Builder.commonName(java.lang.String)	316.json	okhttp3.internal.tls.SslClient.localhost()	true	174
1462.json	okhttp3.internal.http2.Http2Connection.writeWindowUpdateLater(int, long)	noCall	noCall	false	1282
1033.json	okhttp3.internal.connection.RouteSelector.nextProxy()	null	okhttp3.internal.connection.RouteSelector.next()	true	1351
2147.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.getErrorStream()	noCall	noCall	true	935
1092.json	okhttp3.internal.http.HttpHeaders.stringToLong(java.lang.String)	1091.json	okhttp3.internal.http.HttpHeaders.contentLength(okhttp3.Headers)	true	932
532.json	okhttp3.internal.huc.DelegatingHttpsURLConnection.getRequestProperties()	noCall	noCall	true	1462
885.json	okhttp3.OkHttpClient.Builder.writeTimeout(long, java.util.concurrent.TimeUnit)	noCall	noCall	true	1117
1764.json	okhttp3.HttpUrl.Builder.isDot(java.lang.String)	1763.json,1744.json,1743.json	okhttp3.HttpUrl.Builder.push(java.lang.String, int, int, boolean, boolean),okhttp3.HttpUrl.Builder.setEncodedPathSegment(int, java.lang.String),okhttp3.HttpUrl.Builder.setPathSegment(int, java.lang.String)	true	437
567.json	okhttp3.internal.huc.OkHttpURLConnection.getHeaderField(int)	noCall	noCall	true	1462
506.json	okhttp3.internal.huc.DelegatingHttpsURLConnection.getPeerPrincipal()	noCall	noCall	true	1462
2158.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.setDoInput(boolean)	noCall	noCall	true	872
2159.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.getDoInput()	noCall	noCall	true	1462
1042.json	okhttp3.internal.http.HttpMethod.requiresRequestBody(java.lang.String)	2093.json,1902.json,1043.json,2097.json	okhttp3.internal.huc.JavaApiConverter.createOkResponseForCachePut(java.net.URI, java.net.URLConnection),okhttp3.Request.Builder.method(java.lang.String, okhttp3.RequestBody),okhttp3.internal.http.HttpMethod.permitsRequestBody(java.lang.String),okhttp3.internal.huc.JavaApiConverter.createOkRequest(java.net.URI, java.lang.String, java.util.Map<java.lang.String, java.util.List<java.lang.String>>)	true	875
938.json	okhttp3.Challenge.scheme()	604.json	okhttp3.JavaNetAuthenticator.authenticate(okhttp3.Route, okhttp3.Response)	true	1184
671.json	okhttp3.mockwebserver.MockWebServer.Anonymous-ff045a27-11f1-466f-b5d1-4402e8869036.checkClientTrusted(java.security.cert.X509Certificate[], java.lang.String)	noCall	noCall	true	1678
1820.json	okhttp3.Response.Builder.receivedResponseAtMillis(long)	2062.json,1311.json,1039.json,2116.json	okhttp3.Cache.Entry.response(okhttp3.internal.cache.DiskLruCache.Snapshot),okhttp3.internal.cache.CacheInterceptor.intercept(okhttp3.Interceptor.Chain),okhttp3.internal.http.CallServerInterceptor.intercept(okhttp3.Interceptor.Chain),okhttp3.internal.huc.JavaApiConverter.extractOkHeaders(java.util.Map<java.lang.String, java.util.List<java.lang.String>>, okhttp3.Response.Builder)	true	77
536.json	okhttp3.internal.huc.DelegatingHttpsURLConnection.getHeaderFieldDate(java.lang.String, long)	noCall	noCall	true	1462
1330.json	okhttp3.internal.cache.DiskLruCache.edit(java.lang.String)	null	okhttp3.Cache.put(okhttp3.Response)	true	1462
62.json	okhttp3.apache.OkApacheClient.getConnectionManager()	noCall	noCall	true	1216
550.json	okhttp3.internal.huc.DelegatingHttpsURLConnection.setDoOutput(boolean)	noCall	noCall	true	1462
1748.json	okhttp3.HttpUrl.Builder.encodedQuery(java.lang.String)	1761.json,1720.json	okhttp3.HttpUrl.Builder.parse(okhttp3.HttpUrl, java.lang.String),okhttp3.HttpUrl.newBuilder()	true	460
1049.json	okhttp3.internal.http.RetryAndFollowUpInterceptor.streamAllocation()	1918.json	okhttp3.RealCall.streamAllocation()	true	29
1443.json	okhttp3.internal.http2.PushObserver.Anonymous-40725832-c946-40ae-b1bb-fc82362b57c1.onHeaders(int, java.util.List<okhttp3.internal.http2.Header>, boolean)	noCall	noCall	true	875
1569.json	okhttp3.internal.http2.Http2Writer.writeContinuationFrames(int, long)	1570.json,1553.json	okhttp3.internal.http2.Http2Writer.headers(boolean, int, java.util.List<okhttp3.internal.http2.Header>),okhttp3.internal.http2.Http2Writer.pushPromise(int, int, java.util.List<okhttp3.internal.http2.Header>)	true	781
1891.json	okhttp3.Request.Builder.addHeader(java.lang.String, java.lang.String)	182.json	okhttp3.recipes.AccessHeaders.run()	true	1116
1311.json	okhttp3.internal.cache.CacheInterceptor.intercept(okhttp3.Interceptor.Chain)	noCall	noCall	true	28
456.json	okhttp3.benchmarks.SynchronousHttpClient.prepare(okhttp3.benchmarks.Benchmark)	417.json,432.json,450.json	okhttp3.benchmarks.OkHttp.prepare(okhttp3.benchmarks.Benchmark),okhttp3.benchmarks.ApacheHttpClient.prepare(okhttp3.benchmarks.Benchmark),okhttp3.benchmarks.UrlConnection.prepare(okhttp3.benchmarks.Benchmark)	true	903
1455.json	okhttp3.internal.http2.Http2Connection.newStream(int, java.util.List<okhttp3.internal.http2.Header>, boolean)	1453.json,1454.json	okhttp3.internal.http2.Http2Connection.pushStream(int, java.util.List<okhttp3.internal.http2.Header>, boolean),okhttp3.internal.http2.Http2Connection.newStream(java.util.List<okhttp3.internal.http2.Header>, boolean)	true	1462
491.json	okhttp3.internal.huc.BufferedRequestBody.prepareToSendRequest(okhttp3.Request)	noCall	noCall	true	33
1229.json	okhttp3.internal.http1.Http1Codec.newChunkedSink()	1218.json	okhttp3.internal.http1.Http1Codec.createRequestBody(okhttp3.Request, long)	true	890
717.json	okhttp3.mockwebserver.MockWebServer.TruncatingBuffer.flush()	noCall	noCall	true	566
1990.json	okhttp3.MultipartBody.contentType()	noCall	noCall	true	937
654.json	okhttp3.mockwebserver.RecordedRequest.getPath()	283.json	okhttp3.sample.SampleServer.dispatch(okhttp3.mockwebserver.RecordedRequest)	false	1575
1593.json	okhttp3.internal.http2.Http2Stream.getConnection()	722.json,723.json	okhttp3.mockwebserver.MockWebServer.FramedSocketHandler.writeResponse(okhttp3.internal.http2.Http2Stream, okhttp3.mockwebserver.MockResponse),okhttp3.mockwebserver.MockWebServer.FramedSocketHandler.pushPromises(okhttp3.internal.http2.Http2Stream, java.util.List<okhttp3.mockwebserver.PushPromise>)	true	1462
2020.json	okhttp3.Handshake.equals(java.lang.Object)	noCall	noCall	true	938
451.json	okhttp3.benchmarks.UrlConnection.request(okhttp3.HttpUrl)	noCall	noCall	true	904
676.json	okhttp3.mockwebserver.MockWebServer.getHostName()	679.json	okhttp3.mockwebserver.MockWebServer.url(java.lang.String)	true	1888
1799.json	okhttp3.Response.cacheControl()	1382.json,1383.json,1385.json,1380.json	okhttp3.internal.cache.CacheStrategy.Factory.getCandidate(),okhttp3.internal.cache.CacheStrategy.Factory.computeFreshnessLifetime(),okhttp3.internal.cache.CacheStrategy.Factory.isFreshnessLifetimeHeuristic(),okhttp3.internal.cache.CacheStrategy.isCacheable(okhttp3.Response, okhttp3.Request)	true	924
1946.json	okhttp3.Headers.Builder.addLenient(java.lang.String, java.lang.String)	1942.json,1948.json,840.json,1944.json	okhttp3.Headers.Builder.addLenient(java.lang.String),okhttp3.Headers.Builder.set(java.lang.String, java.lang.String),okhttp3.OkHttpClient.Anonymous-b4cbc2ea-83d9-4069-bd84-4acfb9ee6243.addLenient(okhttp3.Headers.Builder, java.lang.String, java.lang.String),okhttp3.Headers.Builder.add(java.lang.String, java.lang.String)	true	1202
2148.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.usingProxy()	noCall	noCall	true	872
1102.json	okhttp3.internal.http.HttpHeaders.hasBody(okhttp3.Response)	null,1311.json,1106.json,564.json,465.json	okhttp3.internal.http1.Http1Codec.getTransferStream(okhttp3.Response),okhttp3.internal.cache.CacheInterceptor.intercept(okhttp3.Interceptor.Chain),okhttp3.internal.http.BridgeInterceptor.intercept(okhttp3.Interceptor.Chain),okhttp3.internal.huc.OkHttpURLConnection.getErrorStream(),okhttp3.logging.HttpLoggingInterceptor.intercept(okhttp3.Interceptor.Chain)	true	1462
1533.json	okhttp3.internal.http2.Hpack.Reader.readLiteralHeaderWithIncrementalIndexingIndexedName(int)	1527.json	okhttp3.internal.http2.Hpack.Reader.readHeaders()	true	1062
1940.json	okhttp3.Headers.of(java.lang.String...)	1998.json	okhttp3.MultipartBody.Part.createFormData(java.lang.String, java.lang.String, okhttp3.RequestBody)	true	775
1002.json	okhttp3.internal.connection.StreamAllocation.newStream(okhttp3.OkHttpClient, boolean)	1024.json	okhttp3.internal.connection.ConnectInterceptor.intercept(okhttp3.Interceptor.Chain)	true	238
1336.json	okhttp3.internal.cache.DiskLruCache.completeEdit(okhttp3.internal.cache.DiskLruCache.Editor, boolean)	1362.json,null,1361.json	okhttp3.internal.cache.DiskLruCache.Editor.abort(),okhttp3.internal.cache.DiskLruCache.Editor.abortUnlessCommitted(),okhttp3.internal.cache.DiskLruCache.Editor.commit()	true	1462
284.json	okhttp3.sample.SampleServer.directoryToResponse(java.lang.String, java.io.File)	283.json	okhttp3.sample.SampleServer.dispatch(okhttp3.mockwebserver.RecordedRequest)	true	1051
1751.json	okhttp3.HttpUrl.Builder.setQueryParameter(java.lang.String, java.lang.String)	noCall	noCall	true	460
648.json	okhttp3.mockwebserver.PushPromise.path()	723.json	okhttp3.mockwebserver.MockWebServer.FramedSocketHandler.pushPromises(okhttp3.internal.http2.Http2Stream, java.util.List<okhttp3.mockwebserver.PushPromise>)	true	881
1187.json	okhttp3.internal.platform.Jdk9Platform.getSelectedProtocol(javax.net.ssl.SSLSocket)	noCall	noCall	true	81
1068.json	okhttp3.internal.http.RealInterceptorChain.request()	1024.json	okhttp3.internal.connection.ConnectInterceptor.intercept(okhttp3.Interceptor.Chain)	true	302
1866.json	okhttp3.CacheControl.Builder.minFresh(int, java.util.concurrent.TimeUnit)	noCall	noCall	true	652
1577.json	okhttp3.internal.http2.Http2.formatFlags(byte, byte)	1576.json	okhttp3.internal.http2.Http2.frameLog(boolean, int, int, byte, byte)	true	827
1692.json	okhttp3.HttpUrl.scheme()	1410.json,1516.json,1056.json,604.json,1054.json	okhttp3.internal.Util.hostHeader(okhttp3.HttpUrl, boolean),okhttp3.internal.http2.Http2Codec.http2HeadersList(okhttp3.Request),okhttp3.internal.http.RetryAndFollowUpInterceptor.sameConnection(okhttp3.Response, okhttp3.HttpUrl),okhttp3.JavaNetAuthenticator.authenticate(okhttp3.Route, okhttp3.Response),okhttp3.internal.http.RetryAndFollowUpInterceptor.followUpRequest(okhttp3.Response)	true	1184
233.json	okhttp3.recipes.Progress.Anonymous-06b8dddc-0165-4ea6-9dad-183751d077c8.intercept(okhttp3.Interceptor.Chain)	noCall	noCall	true	490
525.json	okhttp3.internal.huc.DelegatingHttpsURLConnection.getDate()	noCall	noCall	true	872
1851.json	okhttp3.CacheControl.isPrivate()	1380.json	okhttp3.internal.cache.CacheStrategy.isCacheable(okhttp3.Response, okhttp3.Request)	true	544
1003.json	okhttp3.internal.connection.StreamAllocation.findHealthyConnection(int, int, int, boolean, boolean)	1002.json	okhttp3.internal.connection.StreamAllocation.newStream(okhttp3.OkHttpClient, boolean)	true	238
1131.json	okhttp3.internal.tls.CertificateChainCleaner.get(javax.net.ssl.X509TrustManager)	894.json,895.json	okhttp3.OkHttpClient.Builder.sslSocketFactory(javax.net.ssl.SSLSocketFactory),okhttp3.OkHttpClient.Builder.sslSocketFactory(javax.net.ssl.SSLSocketFactory, javax.net.ssl.X509TrustManager)	true	121
1145.json	okhttp3.internal.platform.AndroidPlatform.buildCertificateChainCleaner(javax.net.ssl.X509TrustManager)	noCall	noCall	true	57
2135.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.setFixedLengthStreamingMode(long)	noCall	noCall	true	933
1464.json	okhttp3.internal.http2.Http2Connection.writePing(boolean, int, int, okhttp3.internal.http2.Ping)	null,null,null	okhttp3.internal.http2.Http2Connection.Anonymous-875a1cfd-0034-43bc-a6b4-42732d76c3fe.execute(),okhttp3.internal.http2.Http2Connection.writePingLater(boolean, int, int, okhttp3.internal.http2.Ping),okhttp3.internal.http2.Http2Connection.ping()	true	1399
133.json	okhttp3.recipes.ParseResponseWithMoshi.main(java.lang.String...)	noCall	noCall	true	782
1305.json	okhttp3.internal.ws.WebSocketReader.processNextFrame()	null	okhttp3.internal.ws.RealWebSocket.readMessage()	true	570
1126.json	okhttp3.internal.tls.BasicCertificateChainCleaner.clean(java.util.List<java.security.cert.Certificate>, java.lang.String)	noCall	noCall	true	57
1114.json	okhttp3.internal.tls.OkHostnameVerifier.verifyHostname(java.lang.String, java.lang.String)	1111.json	okhttp3.internal.tls.OkHostnameVerifier.verifyHostname(java.lang.String, java.security.cert.X509Certificate)	true	1177
2136.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.setChunkedStreamingMode(int)	noCall	noCall	true	872
1931.json	okhttp3.Headers.names()	noCall	noCall	true	1116
2212.json	okhttp3.curl.Main.createInsecureHostnameVerifier()	2201.json	okhttp3.curl.Main.createClient()	true	831
2088.json	okhttp3.internal.huc.CacheAdapter.remove(okhttp3.Request)	noCall	noCall	true	828
1407.json	okhttp3.internal.Util.threadFactory(java.lang.String, boolean)	773.json,null,null,1322.json	okhttp3.Dispatcher.executorService(),okhttp3.mockwebserver.MockWebServer.start(java.net.InetSocketAddress),okhttp3.ws.WebSocketCall.StreamWebSocket.create(okhttp3.internal.connection.StreamAllocation, okhttp3.Response, java.util.Random, okhttp3.ws.WebSocketListener),okhttp3.internal.cache.DiskLruCache.create(okhttp3.internal.io.FileSystem, java.io.File, int, int, long)	false	1176
795.json	okhttp3.Route.equals(java.lang.Object)	noCall	noCall	true	1201
1449.json	okhttp3.internal.http2.Http2Connection.getStream(int)	1494.json,1485.json	okhttp3.internal.http2.Http2Connection.ReaderRunnable.windowUpdate(int, long),okhttp3.internal.http2.Http2Connection.ReaderRunnable.headers(boolean, int, int, java.util.List<okhttp3.internal.http2.Header>)	false	1462
2056.json	okhttp3.Cache.CacheRequestImpl.body()	noCall	noCall	true	1462
2087.json	okhttp3.internal.huc.CacheAdapter.put(okhttp3.Response)	noCall	noCall	true	872
1262.json	okhttp3.internal.ws.WebSocketWriter.writeMessageFrameSynchronized(int, long, boolean, boolean)	noCall	noCall	false	627
628.json	okhttp3.mockwebserver.MockResponse.setChunkedBody(java.lang.String, int)	noCall	noCall	true	1888
1039.json	okhttp3.internal.http.CallServerInterceptor.intercept(okhttp3.Interceptor.Chain)	noCall	noCall	true	29
2169.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.setDefaultUseCaches(boolean)	noCall	noCall	true	872
1417.json	okhttp3.internal.Util.delimiterOffset(java.lang.String, int, int, java.lang.String)	1702.json,608.json,1761.json,1694.json,1704.json,1742.json,1762.json	okhttp3.HttpUrl.encodedPath(),okhttp3.JavaNetCookieJar.decodeHeaderAsJavaNetCookies(okhttp3.HttpUrl, java.lang.String),okhttp3.HttpUrl.Builder.parse(okhttp3.HttpUrl, java.lang.String),okhttp3.HttpUrl.encodedUsername(),okhttp3.HttpUrl.encodedPathSegments(),okhttp3.HttpUrl.Builder.addPathSegments(java.lang.String, boolean),okhttp3.HttpUrl.Builder.resolvePath(java.lang.String, int, int)	true	448
1164.json	okhttp3.internal.platform.Platform.connectSocket(java.net.Socket, java.net.InetSocketAddress, int)	null	okhttp3.internal.connection.RealConnection.connectSocket(int, int)	true	1109
673.json	okhttp3.mockwebserver.MockWebServer.Anonymous-d08a218c-d94f-49c6-b3eb-999ba51b49ad.getAcceptedIssuers()	noCall	noCall	true	1678
493.json	okhttp3.internal.huc.OkHttpsURLConnection.handshake()	noCall	noCall	true	1251
2097.json	okhttp3.internal.huc.JavaApiConverter.createOkRequest(java.net.URI, java.lang.String, java.util.Map<java.lang.String, java.util.List<java.lang.String>>)	2185.json	okhttp3.AndroidShimResponseCache.get(java.net.URI, java.lang.String, java.util.Map<java.lang.String, java.util.List<java.lang.String>>)	true	858
1104.json	okhttp3.internal.http.HttpHeaders.skipWhitespace(java.lang.String, int)	1100.json,1859.json	okhttp3.internal.http.HttpHeaders.parseChallenges(okhttp3.Headers, java.lang.String),okhttp3.CacheControl.parse(okhttp3.Headers)	true	28
1329.json	okhttp3.internal.cache.DiskLruCache.get(java.lang.String)	null	okhttp3.Cache.get(okhttp3.Request)	true	1462
1017.json	okhttp3.internal.connection.StreamAllocation.release(okhttp3.internal.connection.RealConnection)	1013.json	okhttp3.internal.connection.StreamAllocation.deallocate(boolean, boolean, boolean)	true	228
1974.json	okhttp3.Cookie.Builder.domain(java.lang.String)	608.json	okhttp3.JavaNetCookieJar.decodeHeaderAsJavaNetCookies(okhttp3.HttpUrl, java.lang.String)	true	207
2140.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.getRequestMethod()	noCall	noCall	true	872
2174.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpsURLConnection.getSSLSocketFactory()	noCall	noCall	true	872
2150.json	okhttp3.internal.huc.JavaApiConverter.CacheHttpURLConnection.getConnectTimeout()	noCall	noCall	true	872
926.json	okhttp3.RequestBody.create(okhttp3.MediaType, byte[], int, int)	noCall	noCall	true	503
462.json	okhttp3.logging.HttpLoggingInterceptor.Logger.Anonymous-fea7fc73-b822-4992-8648-2801cdcfba25.log(java.lang.String)	noCall	noCall	true	302
1797.json	okhttp3.Response.priorResponse()	noCall	noCall	true	799
2062.json	okhttp3.Cache.Entry.response(okhttp3.internal.cache.DiskLruCache.Snapshot)	null	okhttp3.Cache.get(okhttp3.Request)	true	937
1344.json	okhttp3.internal.cache.DiskLruCache.trimToSize()	1320.json,null,null	okhttp3.internal.cache.DiskLruCache.Anonymous-337fa9de-68b9-4bda-9d84-366921be705f.run(),okhttp3.internal.cache.DiskLruCache.close(),okhttp3.internal.cache.DiskLruCache.flush()	true	1462
1786.json	okhttp3.Response.handshake()	2107.json,1382.json,184.json,2170.json,596.json	okhttp3.internal.huc.JavaApiConverter.createJavaCacheResponse(okhttp3.Response),okhttp3.internal.cache.CacheStrategy.Factory.getCandidate(),okhttp3.recipes.CertificatePinning.run(),okhttp3.internal.huc.JavaApiConverter.CacheHttpsURLConnection.handshake(),okhttp3.internal.huc.OkHttpURLConnection.onResponse(okhttp3.Call, okhttp3.Response)	true	1116
1015.json	okhttp3.internal.connection.StreamAllocation.streamFailed(java.io.IOException)	1050.json,1052.json	okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(okhttp3.Interceptor.Chain),okhttp3.internal.http.RetryAndFollowUpInterceptor.recover(java.io.IOException, boolean, okhttp3.Request)	true	61
2205.json	okhttp3.curl.Main.close()	2200.json	okhttp3.curl.Main.run()	true	896
612.json	okhttp3.mockwebserver.MockResponse.clone()	691.json	okhttp3.mockwebserver.MockWebServer.enqueue(okhttp3.mockwebserver.MockResponse)	true	1888
1064.json	okhttp3.internal.http.RealInterceptorChain.streamAllocation()	1039.json,1024.json	okhttp3.internal.http.CallServerInterceptor.intercept(okhttp3.Interceptor.Chain),okhttp3.internal.connection.ConnectInterceptor.intercept(okhttp3.Interceptor.Chain)	true	29
131.json	okhttp3.guide.GetExample.main(java.lang.String[])	noCall	noCall	true	1177
184.json	okhttp3.recipes.CertificatePinning.run()	185.json	okhttp3.recipes.CertificatePinning.main(java.lang.String...)	true	652
423.json	okhttp3.benchmarks.NettyHttpClient.acceptingJobs()	noCall	noCall	true	903
1826.json	okhttp3.Address.protocols()	984.json	okhttp3.internal.connection.RealConnection.connectTls(int, int, okhttp3.internal.connection.ConnectionSpecSelector)	true	1178
634.json	okhttp3.mockwebserver.MockResponse.getThrottleBytesPerPeriod()	noCall	noCall	false	924
1639.json	okhttp3.internal.http2.Http2Reader.readWindowUpdate(okhttp3.internal.http2.Http2Reader.Handler, int, byte, int)	1628.json	okhttp3.internal.http2.Http2Reader.nextFrame(okhttp3.internal.http2.Http2Reader.Handler)	true	1070
1508.json	okhttp3.internal.http2.Http2Connection.Listener.Anonymous-c920a9de-7c4f-49ec-9211-1a7c8240dc68.onStream(okhttp3.internal.http2.Http2Stream)	noCall	noCall	true	1462
1923.json	okhttp3.RealCall.toLoggableString()	null	okhttp3.RealCall.AsyncCall.execute()	true	638
2091.json	okhttp3.internal.huc.CacheAdapter.trackResponse(okhttp3.internal.cache.CacheStrategy)	noCall	noCall	true	872
1476.json	okhttp3.internal.http2.Http2Connection.Builder.socket(java.net.Socket)	noCall	noCall	true	236
1472.json	okhttp3.internal.http2.Http2Connection.start()	null,null,703.json,700.json	okhttp3.internal.http2.Http2Server.run(),okhttp3.internal.connection.RealConnection.establishProtocol(int, int, okhttp3.internal.connection.ConnectionSpecSelector),okhttp3.mockwebserver.MockWebServer.serveConnection(java.net.Socket),okhttp3.mockwebserver.MockWebServer.Anonymous-ed90d1d6-62d8-45da-a873-c101d1522d31.processConnection()	true	105
1736.json	okhttp3.HttpUrl.Builder.port(int)	679.json	okhttp3.mockwebserver.MockWebServer.url(java.lang.String)	true	460
