MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
756.json	org.apache.commons.io.IOUtils.writeLines(java.util.Collection<?>, java.lang.String, java.io.OutputStream, java.nio.charset.Charset)	757.json,755.json	org.apache.commons.io.IOUtils.writeLines(java.util.Collection<?>, java.lang.String, java.io.OutputStream, java.lang.String),org.apache.commons.io.IOUtils.writeLines(java.util.Collection<?>, java.lang.String, java.io.OutputStream)	true	2116
20.json	org.apache.commons.io.filefilter.FileFilterUtils.and(org.apache.commons.io.filefilter.IOFileFilter...)	42.json,41.json,1136.json,1137.json	org.apache.commons.io.filefilter.FileFilterUtils.makeSVNAware(org.apache.commons.io.filefilter.IOFileFilter),org.apache.commons.io.filefilter.FileFilterUtils.makeCVSAware(org.apache.commons.io.filefilter.IOFileFilter),org.apache.commons.io.FileUtils.setUpEffectiveDirFilter(org.apache.commons.io.filefilter.IOFileFilter),org.apache.commons.io.FileUtils.setUpEffectiveFileFilter(org.apache.commons.io.filefilter.IOFileFilter)	true	2665
877.json	org.apache.commons.io.output.ByteArrayOutputStream.write(java.io.InputStream)	883.json	org.apache.commons.io.output.ByteArrayOutputStream.toBufferedInputStream(java.io.InputStream, int)	true	3661
1144.json	org.apache.commons.io.FileUtils.sizeOfDirectoryAsBigInteger(java.io.File)	noCall	noCall	true	2099
1158.json	org.apache.commons.io.FileUtils.write(java.io.File, java.lang.CharSequence, java.nio.charset.Charset, boolean)	1156.json,1160.json,1155.json,1157.json	org.apache.commons.io.FileUtils.write(java.io.File, java.lang.CharSequence, boolean),org.apache.commons.io.FileUtils.write(java.io.File, java.lang.CharSequence, java.lang.String, boolean),org.apache.commons.io.FileUtils.write(java.io.File, java.lang.CharSequence),org.apache.commons.io.FileUtils.write(java.io.File, java.lang.CharSequence, java.nio.charset.Charset)	true	2116
567.json	org.apache.commons.io.monitor.FileAlterationListenerAdaptor.onFileCreate(java.io.File)	noCall	noCall	true	3570
636.json	org.apache.commons.io.IOUtils.closeQuietly(java.io.OutputStream)	494.json	org.apache.commons.io.FileSystemUtils.performCommand(java.lang.String[], int, long)	true	5287
721.json	org.apache.commons.io.IOUtils.toInputStream(java.lang.String, java.lang.String)	noCall	noCall	true	4666
568.json	org.apache.commons.io.monitor.FileAlterationListenerAdaptor.onFileChange(java.io.File)	noCall	noCall	true	3570
353.json	org.apache.commons.io.input.ObservableInputStream.read(byte[], int, int)	noCall	noCall	true	563
872.json	org.apache.commons.io.output.CountingOutputStream.getByteCount()	870.json	org.apache.commons.io.output.CountingOutputStream.getCount()	true	4116
698.json	org.apache.commons.io.IOUtils.toBufferedInputStream(java.io.InputStream)	noCall	noCall	true	3328
235.json	org.apache.commons.io.input.AutoCloseInputStream.finalize()	noCall	noCall	true	3664
1073.json	org.apache.commons.io.FileUtils.copyDirectory(java.io.File, java.io.File, java.io.FileFilter)	noCall	noCall	true	3661
916.json	org.apache.commons.io.output.DemuxOutputStream.bindStream(java.io.OutputStream)	noCall	noCall	true	5669
484.json	org.apache.commons.io.FileSystemUtils.freeSpace(java.lang.String)	noCall	noCall	true	4711
18.json	org.apache.commons.io.filefilter.FileFilterUtils.andFileFilter(org.apache.commons.io.filefilter.IOFileFilter, org.apache.commons.io.filefilter.IOFileFilter)	noCall	noCall	true	5517
944.json	org.apache.commons.io.output.ProxyWriter.close()	noCall	noCall	true	5131
16.json	org.apache.commons.io.filefilter.FileFilterUtils.directoryFileFilter()	noCall	noCall	true	5357
674.json	org.apache.commons.io.IOUtils.read(java.io.Reader, char[])	noCall	noCall	true	2252
42.json	org.apache.commons.io.filefilter.FileFilterUtils.makeSVNAware(org.apache.commons.io.filefilter.IOFileFilter)	noCall	noCall	true	4587
1053.json	org.apache.commons.io.IOCase.checkEquals(java.lang.String, java.lang.String)	184.json,160.json,97.json,96.json	org.apache.commons.io.FilenameUtils.equals(java.lang.String, java.lang.String, boolean, org.apache.commons.io.IOCase),org.apache.commons.io.FilenameUtils.directoryContains(java.lang.String, java.lang.String),org.apache.commons.io.filefilter.NameFileFilter.accept(java.io.File, java.lang.String),org.apache.commons.io.filefilter.NameFileFilter.accept(java.io.File)	true	4221
469.json	org.apache.commons.io.input.TailerListenerAdapter.fileNotFound()	noCall	noCall	true	2664
341.json	org.apache.commons.io.input.BrokenInputStream.reset()	noCall	noCall	true	3264
1075.json	org.apache.commons.io.FileUtils.copyDirectoryToDirectory(java.io.File, java.io.File)	1082.json	org.apache.commons.io.FileUtils.copyToDirectory(java.io.File, java.io.File)	true	4383
1058.json	org.apache.commons.io.IOCase.toString()	noCall	noCall	true	4221
458.json	org.apache.commons.io.input.ProxyInputStream.reset()	noCall	noCall	true	5517
930.json	org.apache.commons.io.output.TeeOutputStream.write(byte[])	noCall	noCall	true	5517
171.json	org.apache.commons.io.FilenameUtils.getFullPath(java.lang.String)	noCall	noCall	true	4801
662.json	org.apache.commons.io.IOUtils.copyLarge(java.io.Reader, java.io.Writer, long, long)	noCall	noCall	true	2130
368.json	org.apache.commons.io.input.TaggedInputStream.throwIfCauseOf(java.lang.Throwable)	noCall	noCall	true	3264
109.json	org.apache.commons.io.EndianUtils.writeSwappedShort(byte[], int, short)	noCall	noCall	true	5287
621.json	org.apache.commons.io.IOUtils.buffer(java.io.InputStream)	noCall	noCall	true	1730
646.json	org.apache.commons.io.IOUtils.copy(java.io.InputStream, java.io.OutputStream, int)	656.json	org.apache.commons.io.IOUtils.copyLarge(java.io.InputStream, java.io.OutputStream)	true	1907
357.json	org.apache.commons.io.input.ObservableInputStream.noteError(java.io.IOException)	352.json,360.json,351.json,353.json	org.apache.commons.io.input.ObservableInputStream.read(byte[]),org.apache.commons.io.input.ObservableInputStream.close(),org.apache.commons.io.input.ObservableInputStream.read(),org.apache.commons.io.input.ObservableInputStream.read(byte[], int, int)	true	563
778.json	org.apache.commons.io.DirectoryWalker.CancelException.getDepth()	noCall	noCall	true	4112
1192.json	org.apache.commons.io.FileSystem.toLegalFileName(java.lang.String, char)	noCall	noCall	true	60
2.json	org.apache.commons.io.filefilter.WildcardFilter.accept(java.io.File)	noCall	noCall	true	4863
327.json	org.apache.commons.io.input.NullReader.read(char[])	noCall	noCall	true	4116
580.json	org.apache.commons.io.monitor.FileAlterationObserver.createFileEntry(org.apache.commons.io.monitor.FileEntry, java.io.File)	581.json,579.json	org.apache.commons.io.monitor.FileAlterationObserver.doListFiles(java.io.File, org.apache.commons.io.monitor.FileEntry),org.apache.commons.io.monitor.FileAlterationObserver.checkAndNotify(org.apache.commons.io.monitor.FileEntry, org.apache.commons.io.monitor.FileEntry[], java.io.File[])	true	3570
821.json	org.apache.commons.io.output.WriterOutputStream.flushOutput()	820.json,815.json,819.json,818.json	org.apache.commons.io.output.WriterOutputStream.processInput(boolean),org.apache.commons.io.output.WriterOutputStream.write(byte[], int, int),org.apache.commons.io.output.WriterOutputStream.close(),org.apache.commons.io.output.WriterOutputStream.flush()	true	3327
593.json	org.apache.commons.io.monitor.FileEntry.getFile()	571.json,582.json,578.json,579.json,584.json,576.json	org.apache.commons.io.monitor.FileAlterationObserver.getDirectory(),org.apache.commons.io.monitor.FileAlterationObserver.doCreate(org.apache.commons.io.monitor.FileEntry),org.apache.commons.io.monitor.FileAlterationObserver.checkAndNotify(),org.apache.commons.io.monitor.FileAlterationObserver.checkAndNotify(org.apache.commons.io.monitor.FileEntry, org.apache.commons.io.monitor.FileEntry[], java.io.File[]),org.apache.commons.io.monitor.FileAlterationObserver.doDelete(org.apache.commons.io.monitor.FileEntry),org.apache.commons.io.monitor.FileAlterationObserver.initialize()	true	3570
828.json	org.apache.commons.io.output.ProxyOutputStream.write(byte[], int, int)	931.json	org.apache.commons.io.output.TeeOutputStream.write(byte[], int, int)	true	5517
203.json	org.apache.commons.io.Charsets.requiredCharsets()	noCall	noCall	true	1871
864.json	org.apache.commons.io.output.LockableFileWriter.write(char[])	noCall	noCall	true	5833
833.json	org.apache.commons.io.output.ProxyOutputStream.handleIOException(java.io.IOException)	828.json,829.json,826.json,830.json,827.json	org.apache.commons.io.output.ProxyOutputStream.write(byte[], int, int),org.apache.commons.io.output.ProxyOutputStream.flush(),org.apache.commons.io.output.ProxyOutputStream.write(int),org.apache.commons.io.output.ProxyOutputStream.close(),org.apache.commons.io.output.ProxyOutputStream.write(byte[])	true	3257
1165.json	org.apache.commons.io.FileUtils.writeLines(java.io.File, java.util.Collection<?>)	noCall	noCall	true	4034
757.json	org.apache.commons.io.IOUtils.writeLines(java.util.Collection<?>, java.lang.String, java.io.OutputStream, java.lang.String)	noCall	noCall	true	4513
158.json	org.apache.commons.io.FilenameUtils.doNormalize(java.lang.String, char, boolean)	156.json,154.json,157.json,155.json	org.apache.commons.io.FilenameUtils.normalizeNoEndSeparator(java.lang.String),org.apache.commons.io.FilenameUtils.normalize(java.lang.String),org.apache.commons.io.FilenameUtils.normalizeNoEndSeparator(java.lang.String, boolean),org.apache.commons.io.FilenameUtils.normalize(java.lang.String, boolean)	true	5669
836.json	org.apache.commons.io.output.ThresholdingOutputStream.write(byte[], int, int)	noCall	noCall	true	5097
708.json	org.apache.commons.io.IOUtils.toByteArray(java.lang.String)	noCall	noCall	true	5287
1088.json	org.apache.commons.io.FileUtils.deleteDirectory(java.io.File)	1094.json,1121.json	org.apache.commons.io.FileUtils.forceDelete(java.io.File),org.apache.commons.io.FileUtils.moveDirectory(java.io.File, java.io.File)	true	5669
309.json	org.apache.commons.io.input.ProxyReader.read(char[])	noCall	noCall	true	5131
572.json	org.apache.commons.io.monitor.FileAlterationObserver.getFileFilter()	noCall	noCall	true	2501
571.json	org.apache.commons.io.monitor.FileAlterationObserver.getDirectory()	586.json	org.apache.commons.io.monitor.FileAlterationObserver.toString()	true	3570
240.json	org.apache.commons.io.input.DemuxInputStream.read()	noCall	noCall	true	5669
705.json	org.apache.commons.io.IOUtils.toByteArray(java.io.Reader)	noCall	noCall	true	5287
444.json	org.apache.commons.io.input.BOMInputStream.read(byte[])	noCall	noCall	true	3333
1190.json	org.apache.commons.io.FileSystem.isLegalFileName(java.lang.CharSequence)	noCall	noCall	true	59
838.json	org.apache.commons.io.output.ThresholdingOutputStream.close()	925.json	org.apache.commons.io.output.DeferredFileOutputStream.close()	true	5097
134.json	org.apache.commons.io.ByteOrderMark.getCharsetName()	438.json	org.apache.commons.io.input.BOMInputStream.getBOMCharsetName()	true	2660
816.json	org.apache.commons.io.output.WriterOutputStream.write(byte[])	noCall	noCall	true	3327
908.json	org.apache.commons.io.output.NullWriter.write(int)	noCall	noCall	true	4116
818.json	org.apache.commons.io.output.WriterOutputStream.flush()	noCall	noCall	true	3327
676.json	org.apache.commons.io.IOUtils.readFully(java.io.InputStream, byte[])	noCall	noCall	true	2252
350.json	org.apache.commons.io.input.ObservableInputStream.removeAllObservers()	noCall	noCall	true	563
805.json	org.apache.commons.io.output.AppendableOutputStream.write(int)	noCall	noCall	true	969
945.json	org.apache.commons.io.output.ProxyWriter.beforeWrite(int)	938.json,935.json,937.json,942.json,941.json,940.json,939.json,936.json	org.apache.commons.io.output.ProxyWriter.write(int),org.apache.commons.io.output.ProxyWriter.append(char),org.apache.commons.io.output.ProxyWriter.append(java.lang.CharSequence),org.apache.commons.io.output.ProxyWriter.write(java.lang.String, int, int),org.apache.commons.io.output.ProxyWriter.write(java.lang.String),org.apache.commons.io.output.ProxyWriter.write(char[], int, int),org.apache.commons.io.output.ProxyWriter.write(char[]),org.apache.commons.io.output.ProxyWriter.append(java.lang.CharSequence, int, int)	true	2832
641.json	org.apache.commons.io.IOUtils.closeQuietly(java.io.Writer)	noCall	noCall	true	5287
817.json	org.apache.commons.io.output.WriterOutputStream.write(int)	noCall	noCall	true	3327
108.json	org.apache.commons.io.EndianUtils.swapDouble(double)	noCall	noCall	true	5287
37.json	org.apache.commons.io.filefilter.FileFilterUtils.magicNumberFileFilter(java.lang.String)	noCall	noCall	true	2872
383.json	org.apache.commons.io.input.BoundedReader.reset()	noCall	noCall	true	1175
1054.json	org.apache.commons.io.IOCase.checkStartsWith(java.lang.String, java.lang.String)	160.json,62.json,63.json	org.apache.commons.io.FilenameUtils.directoryContains(java.lang.String, java.lang.String),org.apache.commons.io.filefilter.PrefixFileFilter.accept(java.io.File),org.apache.commons.io.filefilter.PrefixFileFilter.accept(java.io.File, java.lang.String)	true	4221
1076.json	org.apache.commons.io.FileUtils.copyFile(java.io.File, java.io.File)	1123.json	org.apache.commons.io.FileUtils.moveFile(java.io.File, java.io.File)	true	5669
365.json	org.apache.commons.io.input.TeeInputStream.read(byte[], int, int)	noCall	noCall	true	3746
156.json	org.apache.commons.io.FilenameUtils.normalizeNoEndSeparator(java.lang.String)	noCall	noCall	true	4513
1110.json	org.apache.commons.io.FileUtils.isFileOlder(java.io.File, java.io.File)	noCall	noCall	true	4192
1065.json	org.apache.commons.io.FileUtils.checksumCRC32(java.io.File)	noCall	noCall	true	4156
1123.json	org.apache.commons.io.FileUtils.moveFile(java.io.File, java.io.File)	1124.json	org.apache.commons.io.FileUtils.moveFileToDirectory(java.io.File, java.io.File, boolean)	true	3660
653.json	org.apache.commons.io.IOUtils.copy(java.io.Reader, java.io.OutputStream, java.nio.charset.Charset)	652.json,706.json,654.json	org.apache.commons.io.IOUtils.copy(java.io.Reader, java.io.OutputStream),org.apache.commons.io.IOUtils.toByteArray(java.io.Reader, java.nio.charset.Charset),org.apache.commons.io.IOUtils.copy(java.io.Reader, java.io.OutputStream, java.lang.String)	true	2116
340.json	org.apache.commons.io.input.BrokenInputStream.skip(long)	noCall	noCall	true	3264
588.json	org.apache.commons.io.monitor.FileEntry.newChildInstance(java.io.File)	580.json	org.apache.commons.io.monitor.FileAlterationObserver.createFileEntry(org.apache.commons.io.monitor.FileEntry, java.io.File)	true	3570
50.json	org.apache.commons.io.filefilter.RegexFileFilter.accept(java.io.File, java.lang.String)	noCall	noCall	true	3747
218.json	org.apache.commons.io.input.ReaderInputStream.close()	noCall	noCall	true	3327
435.json	org.apache.commons.io.input.BOMInputStream.hasBOM()	noCall	noCall	true	2660
468.json	org.apache.commons.io.input.TailerListenerAdapter.init(org.apache.commons.io.input.Tailer)	noCall	noCall	true	2664
307.json	org.apache.commons.io.input.XmlStreamReaderException.getContentTypeEncoding()	427.json	org.apache.commons.io.input.XmlStreamReader.doLenientDetection(java.lang.String, org.apache.commons.io.input.XmlStreamReaderException)	true	2660
154.json	org.apache.commons.io.FilenameUtils.normalize(java.lang.String)	159.json,184.json	org.apache.commons.io.FilenameUtils.concat(java.lang.String, java.lang.String),org.apache.commons.io.FilenameUtils.equals(java.lang.String, java.lang.String, boolean, org.apache.commons.io.IOCase)	true	5669
849.json	org.apache.commons.io.output.StringBuilderWriter.append(java.lang.CharSequence, int, int)	noCall	noCall	true	3630
52.json	org.apache.commons.io.filefilter.WildcardFileFilter.accept(java.io.File)	noCall	noCall	true	4221
310.json	org.apache.commons.io.input.ProxyReader.read(char[], int, int)	noCall	noCall	true	5131
148.json	org.apache.commons.io.FileCleaningTracker.exitWhenFinished()	201.json	org.apache.commons.io.FileCleaner.exitWhenFinished()	true	3960
482.json	org.apache.commons.io.HexDump.dump(java.lang.StringBuilder, long)	481.json	org.apache.commons.io.HexDump.dump(byte[], long, java.io.OutputStream, int)	true	5806
786.json	org.apache.commons.io.output.ClosedOutputStream.flush()	noCall	noCall	true	93
320.json	org.apache.commons.io.input.ProxyReader.handleIOException(java.io.IOException)	312.json,309.json,313.json,308.json,316.json,311.json,314.json,315.json,310.json	org.apache.commons.io.input.ProxyReader.skip(long),org.apache.commons.io.input.ProxyReader.read(char[]),org.apache.commons.io.input.ProxyReader.ready(),org.apache.commons.io.input.ProxyReader.read(),org.apache.commons.io.input.ProxyReader.reset(),org.apache.commons.io.input.ProxyReader.read(java.nio.CharBuffer),org.apache.commons.io.input.ProxyReader.close(),org.apache.commons.io.input.ProxyReader.mark(int),org.apache.commons.io.input.ProxyReader.read(char[], int, int)	true	3257
551.json	org.apache.commons.io.CopyUtils.copy(byte[], java.io.OutputStream)	noCall	noCall	true	5260
434.json	org.apache.commons.io.input.XmlStreamReader.isTextXml(java.lang.String)	429.json	org.apache.commons.io.input.XmlStreamReader.calculateHttpEncoding(java.lang.String, java.lang.String, java.lang.String, java.lang.String, boolean)	true	2660
223.json	org.apache.commons.io.input.NullInputStream.mark(int)	noCall	noCall	true	4116
343.json	org.apache.commons.io.input.ObservableInputStream.Observer.data(int)	356.json	org.apache.commons.io.input.ObservableInputStream.noteDataByte(int)	true	563
933.json	org.apache.commons.io.output.TeeOutputStream.flush()	noCall	noCall	true	5805
204.json	org.apache.commons.io.Charsets.toCharset(java.nio.charset.Charset)	648.json,747.json,729.json,739.json,720.json,1134.json,1131.json,861.json,756.json,683.json,668.json,653.json,736.json	org.apache.commons.io.IOUtils.copy(java.io.InputStream, java.io.Writer, java.nio.charset.Charset),org.apache.commons.io.IOUtils.write(java.lang.String, java.io.OutputStream, java.nio.charset.Charset),org.apache.commons.io.IOUtils.toString(java.net.URI, java.nio.charset.Charset),org.apache.commons.io.IOUtils.write(char[], java.io.OutputStream, java.nio.charset.Charset),org.apache.commons.io.IOUtils.toInputStream(java.lang.String, java.nio.charset.Charset),org.apache.commons.io.FileUtils.readLines(java.io.File, java.nio.charset.Charset),org.apache.commons.io.FileUtils.readFileToString(java.io.File, java.nio.charset.Charset),org.apache.commons.io.output.LockableFileWriter.initWriter(java.io.File, java.nio.charset.Charset, boolean),org.apache.commons.io.IOUtils.writeLines(java.util.Collection<?>, java.lang.String, java.io.OutputStream, java.nio.charset.Charset),org.apache.commons.io.IOUtils.readLines(java.io.InputStream, java.nio.charset.Charset),org.apache.commons.io.IOUtils.lineIterator(java.io.InputStream, java.nio.charset.Charset),org.apache.commons.io.IOUtils.copy(java.io.Reader, java.io.OutputStream, java.nio.charset.Charset),org.apache.commons.io.IOUtils.write(byte[], java.io.Writer, java.nio.charset.Charset)	true	2116
824.json	org.apache.commons.io.output.TaggedOutputStream.throwIfCauseOf(java.lang.Exception)	noCall	noCall	true	3264
912.json	org.apache.commons.io.output.NullWriter.write(java.lang.String, int, int)	noCall	noCall	true	4116
1120.json	org.apache.commons.io.FileUtils.listFilesAndDirs(java.io.File, org.apache.commons.io.filefilter.IOFileFilter, org.apache.commons.io.filefilter.IOFileFilter)	1115.json	org.apache.commons.io.FileUtils.iterateFilesAndDirs(java.io.File, org.apache.commons.io.filefilter.IOFileFilter, org.apache.commons.io.filefilter.IOFileFilter)	true	2145
734.json	org.apache.commons.io.IOUtils.write(byte[], java.io.OutputStream)	noCall	noCall	true	4902
825.json	org.apache.commons.io.output.TaggedOutputStream.handleIOException(java.io.IOException)	noCall	noCall	true	3257
860.json	org.apache.commons.io.output.LockableFileWriter.createLock()	noCall	noCall	true	5833
273.json	org.apache.commons.io.input.Tailer.create(java.io.File, org.apache.commons.io.input.TailerListener, long, boolean, boolean)	noCall	noCall	true	2044
730.json	org.apache.commons.io.IOUtils.toString(java.net.URI, java.lang.String)	noCall	noCall	true	2469
528.json	org.apache.commons.io.comparator.ExtensionFileComparator.compare(java.io.File, java.io.File)	noCall	noCall	true	3662
624.json	org.apache.commons.io.IOUtils.buffer(java.io.OutputStream, int)	noCall	noCall	true	1543
61.json	org.apache.commons.io.filefilter.DirectoryFileFilter.accept(java.io.File)	noCall	noCall	true	5650
474.json	org.apache.commons.io.input.CloseShieldInputStream.close()	noCall	noCall	true	3747
423.json	org.apache.commons.io.input.XmlStreamReader.read(char[], int, int)	noCall	noCall	true	2660
737.json	org.apache.commons.io.IOUtils.write(byte[], java.io.Writer, java.lang.String)	noCall	noCall	true	4902
749.json	org.apache.commons.io.IOUtils.write(java.lang.String, java.io.Writer)	745.json	org.apache.commons.io.IOUtils.write(java.lang.CharSequence, java.io.Writer)	true	4902
488.json	org.apache.commons.io.FileSystemUtils.freeSpaceKb(long)	487.json	org.apache.commons.io.FileSystemUtils.freeSpaceKb()	true	2872
562.json	org.apache.commons.io.CopyUtils.copy(java.lang.String, java.io.Writer)	noCall	noCall	true	5260
699.json	org.apache.commons.io.IOUtils.toBufferedInputStream(java.io.InputStream, int)	noCall	noCall	true	1543
943.json	org.apache.commons.io.output.ProxyWriter.flush()	noCall	noCall	true	5131
23.json	org.apache.commons.io.filefilter.FileFilterUtils.notFileFilter(org.apache.commons.io.filefilter.IOFileFilter)	1137.json	org.apache.commons.io.FileUtils.setUpEffectiveFileFilter(org.apache.commons.io.filefilter.IOFileFilter)	true	5517
584.json	org.apache.commons.io.monitor.FileAlterationObserver.doDelete(org.apache.commons.io.monitor.FileEntry)	579.json	org.apache.commons.io.monitor.FileAlterationObserver.checkAndNotify(org.apache.commons.io.monitor.FileEntry, org.apache.commons.io.monitor.FileEntry[], java.io.File[])	true	3570
82.json	org.apache.commons.io.filefilter.AndFileFilter.toString()	noCall	noCall	true	3895
35.json	org.apache.commons.io.filefilter.FileFilterUtils.sizeFileFilter(long, boolean)	noCall	noCall	true	4396
523.json	org.apache.commons.io.comparator.ReverseComparator.toString()	noCall	noCall	true	3333
159.json	org.apache.commons.io.FilenameUtils.concat(java.lang.String, java.lang.String)	noCall	noCall	true	4796
711.json	org.apache.commons.io.IOUtils.toByteArray(java.net.URLConnection)	710.json	org.apache.commons.io.IOUtils.toByteArray(java.net.URL)	true	2099
555.json	org.apache.commons.io.CopyUtils.copy(java.io.Reader, java.io.Writer)	557.json,556.json,560.json,558.json,561.json,559.json	org.apache.commons.io.CopyUtils.copy(java.io.InputStream, java.io.Writer, java.lang.String),org.apache.commons.io.CopyUtils.copy(java.io.InputStream, java.io.Writer),org.apache.commons.io.CopyUtils.copy(java.lang.String, java.io.OutputStream),org.apache.commons.io.CopyUtils.copy(java.io.Reader, java.io.OutputStream),org.apache.commons.io.CopyUtils.copy(java.lang.String, java.io.OutputStream, java.lang.String),org.apache.commons.io.CopyUtils.copy(java.io.Reader, java.io.OutputStream, java.lang.String)	true	5260
197.json	org.apache.commons.io.FileCleaner.track(java.io.File, java.lang.Object, org.apache.commons.io.FileDeleteStrategy)	noCall	noCall	true	4154
1170.json	org.apache.commons.io.FileUtils.writeLines(java.io.File, java.lang.String, java.util.Collection<?>, boolean)	noCall	noCall	true	4491
552.json	org.apache.commons.io.CopyUtils.copy(byte[], java.io.Writer)	noCall	noCall	true	5260
1107.json	org.apache.commons.io.FileUtils.isFileNewer(java.io.File, java.io.File)	noCall	noCall	true	5260
626.json	org.apache.commons.io.IOUtils.buffer(java.io.Reader, int)	noCall	noCall	true	1543
372.json	org.apache.commons.io.input.CountingInputStream.getCount()	noCall	noCall	true	5567
553.json	org.apache.commons.io.CopyUtils.copy(byte[], java.io.Writer, java.lang.String)	noCall	noCall	true	5260
732.json	org.apache.commons.io.IOUtils.toString(java.net.URL, java.nio.charset.Charset)	689.json,729.json,733.json,731.json	org.apache.commons.io.IOUtils.resourceToString(java.lang.String, java.nio.charset.Charset, java.lang.ClassLoader),org.apache.commons.io.IOUtils.toString(java.net.URI, java.nio.charset.Charset),org.apache.commons.io.IOUtils.toString(java.net.URL, java.lang.String),org.apache.commons.io.IOUtils.toString(java.net.URL)	true	2469
111.json	org.apache.commons.io.EndianUtils.readSwappedUnsignedShort(byte[], int)	noCall	noCall	true	5287
690.json	org.apache.commons.io.IOUtils.resourceToURL(java.lang.String)	noCall	noCall	true	418
531.json	org.apache.commons.io.comparator.CompositeFileComparator.toString()	noCall	noCall	true	3333
298.json	org.apache.commons.io.input.BoundedInputStream.reset()	noCall	noCall	true	2665
63.json	org.apache.commons.io.filefilter.PrefixFileFilter.accept(java.io.File, java.lang.String)	noCall	noCall	true	5650
420.json	org.apache.commons.io.input.UnixLineEndingInputStream.mark(int)	noCall	noCall	true	1175
314.json	org.apache.commons.io.input.ProxyReader.close()	noCall	noCall	true	5131
318.json	org.apache.commons.io.input.ProxyReader.beforeRead(int)	309.json,308.json,311.json,310.json	org.apache.commons.io.input.ProxyReader.read(char[]),org.apache.commons.io.input.ProxyReader.read(),org.apache.commons.io.input.ProxyReader.read(java.nio.CharBuffer),org.apache.commons.io.input.ProxyReader.read(char[], int, int)	true	2832
229.json	org.apache.commons.io.input.NullInputStream.skip(long)	noCall	noCall	true	4116
549.json	org.apache.commons.io.serialization.RegexpClassNameMatcher.matches(java.lang.String)	noCall	noCall	true	787
635.json	org.apache.commons.io.IOUtils.closeQuietly(java.io.InputStream)	494.json	org.apache.commons.io.FileSystemUtils.performCommand(java.lang.String[], int, long)	true	5287
678.json	org.apache.commons.io.IOUtils.readFully(java.io.InputStream, int)	noCall	noCall	true	1512
748.json	org.apache.commons.io.IOUtils.write(java.lang.String, java.io.OutputStream, java.lang.String)	noCall	noCall	true	4902
408.json	org.apache.commons.io.input.CharSequenceInputStream.read()	410.json	org.apache.commons.io.input.CharSequenceInputStream.skip(long)	true	2145
161.json	org.apache.commons.io.FilenameUtils.separatorsToUnix(java.lang.String)	163.json	org.apache.commons.io.FilenameUtils.separatorsToSystem(java.lang.String)	true	4824
835.json	org.apache.commons.io.output.ThresholdingOutputStream.write(byte[])	noCall	noCall	true	5097
73.json	org.apache.commons.io.filefilter.SizeFileFilter.toString()	noCall	noCall	true	3895
28.json	org.apache.commons.io.filefilter.FileFilterUtils.ageFileFilter(long)	noCall	noCall	true	4396
565.json	org.apache.commons.io.monitor.FileAlterationListenerAdaptor.onDirectoryChange(java.io.File)	noCall	noCall	true	3570
669.json	org.apache.commons.io.IOUtils.lineIterator(java.io.InputStream, java.lang.String)	1117.json	org.apache.commons.io.FileUtils.lineIterator(java.io.File, java.lang.String)	true	4392
133.json	org.apache.commons.io.EndianUtils.read(java.io.InputStream)	122.json,125.json,123.json,126.json,128.json	org.apache.commons.io.EndianUtils.readSwappedShort(java.io.InputStream),org.apache.commons.io.EndianUtils.readSwappedInteger(java.io.InputStream),org.apache.commons.io.EndianUtils.readSwappedUnsignedShort(java.io.InputStream),org.apache.commons.io.EndianUtils.readSwappedUnsignedInteger(java.io.InputStream),org.apache.commons.io.EndianUtils.readSwappedLong(java.io.InputStream)	true	5287
1150.json	org.apache.commons.io.FileUtils.toURLs(java.io.File[])	noCall	noCall	true	5669
509.json	org.apache.commons.io.ThreadMonitor.start(long)	494.json	org.apache.commons.io.FileSystemUtils.performCommand(java.lang.String[], int, long)	true	2664
1157.json	org.apache.commons.io.FileUtils.write(java.io.File, java.lang.CharSequence, java.nio.charset.Charset)	noCall	noCall	true	3630
77.json	org.apache.commons.io.filefilter.AndFileFilter.getFileFilters()	noCall	noCall	true	4830
500.json	org.apache.commons.io.LineIterator.hasNext()	503.json	org.apache.commons.io.LineIterator.nextLine()	true	4392
881.json	org.apache.commons.io.output.ByteArrayOutputStream.writeTo(java.io.OutputStream)	921.json,926.json	org.apache.commons.io.output.DeferredFileOutputStream.thresholdReached(),org.apache.commons.io.output.DeferredFileOutputStream.writeTo(java.io.OutputStream)	true	5399
224.json	org.apache.commons.io.input.NullInputStream.markSupported()	noCall	noCall	true	4116
675.json	org.apache.commons.io.IOUtils.read(java.io.Reader, char[], int, int)	681.json,674.json	org.apache.commons.io.IOUtils.readFully(java.io.Reader, char[], int, int),org.apache.commons.io.IOUtils.read(java.io.Reader, char[])	true	2252
140.json	org.apache.commons.io.ByteOrderMark.toString()	noCall	noCall	true	2660
605.json	org.apache.commons.io.monitor.FileAlterationMonitor.setThreadFactory(java.util.concurrent.ThreadFactory)	noCall	noCall	true	2580
117.json	org.apache.commons.io.EndianUtils.writeSwappedFloat(byte[], int, float)	noCall	noCall	true	5287
559.json	org.apache.commons.io.CopyUtils.copy(java.io.Reader, java.io.OutputStream, java.lang.String)	noCall	noCall	true	1733
